case_id,symbol,entry_time,side,order_type,lot_size,david_state_shift1,david_state_source,type3_candle_combination,bar_hour_utc,bar_spread,bar_tick_volume,content_hash
audjpy_h1_type3_primary,AUDJPY,2024-01-25T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,4,2456,644E20000E422BFB68C0AFACC105AF1CE88164DEA308ABAC056CC2026A30C220
audjpy_h1_type3_primary,AUDJPY,2024-01-26T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,5,1832,648E63275D387F6D75BA5EA186F19A5ADB2D334B9F7F0F618B27A6CDBA799360
audjpy_h1_type3_primary,AUDJPY,2024-01-29T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,2272,00D2CBA05B97FF9E4F829D3937DB9C24A3B7404B07F60EB1E6EE9148790E447E
audjpy_h1_type3_primary,AUDJPY,2024-01-30T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,22,223,6D8BA76C76FD24723BB68F69C8FDEF65877D83C84043D5936396F31C3B77903C
audjpy_h1_type3_primary,AUDJPY,2024-01-30T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,3,1825,9B9438D8D55FBAD162057BDB544C313DE77DDBBA7C5AFE8C6D030AC1B1B53B57
audjpy_h1_type3_primary,AUDJPY,2024-02-01T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,2,4299,946A8B0CC577C96E36EDB6D8FF03DF4C2CD893C98D68DA7073F14F674FEA3790
audjpy_h1_type3_primary,AUDJPY,2024-02-02T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,4,2437,2AFDED9CF6AFA104CCD07418CAE6D7CFF2045EC4693A0C3552387692388D4BE7
audjpy_h1_type3_primary,AUDJPY,2024-02-02T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,3,2183,8471CC36C94EBA6342E79A5711620C1A2B45A723CF4CD2BC74E77C46CEF0C433
audjpy_h1_type3_primary,AUDJPY,2024-02-07T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,2006,7618CDFDD7FB1AA4D9AE869B226E45ACF0E46E1B2C90BA1C9DF50BB58EFC011F
audjpy_h1_type3_primary,AUDJPY,2024-02-08T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,1705,C315007A5E2B21481F5D7F342D5C9D388EE62DA1115A06EF94E6051B3B361518
audjpy_h1_type3_primary,AUDJPY,2024-02-09T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,2,3108,743A322D3FF462E74672A7F42C798F14636C8ADB2E64C90DE4D69B70913CDE53
audjpy_h1_type3_primary,AUDJPY,2024-02-12T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,2459,0BCCF6C7C24883EEAAF9DF4E7875C36C0F9E12093FA1397F9279E84AA7D7E854
audjpy_h1_type3_primary,AUDJPY,2024-02-14T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,3,2761,25BCA476B687C77C7D2AC08EA4267A6F98F2B54719173192CDC2B8BC73D2D502
audjpy_h1_type3_primary,AUDJPY,2024-02-15T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,5221,0570D2518321E27CE9DA5FE2F5B7F2CE6BA627F0E517125D049B2899A9CD7989
audjpy_h1_type3_primary,AUDJPY,2024-02-21T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,1860,3C5E7DE251F3CEDBB8EE5434AB713444106FE8937452D6C4463DD382CBB2FCB7
audjpy_h1_type3_primary,AUDJPY,2024-02-22T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,5,1811,9260FD4E618F4BDBEFB062FC2D1F0178FE96B3E77B06190B43B466D4F6691C63
audjpy_h1_type3_primary,AUDJPY,2024-02-22T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,3855,13EA2BAC12DBFDA468EF756BD839909491AB9D40B5AC722EAE2273CE8BA3EB44
audjpy_h1_type3_primary,AUDJPY,2024-02-22T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,4,2124,75D58A19EBEF5FEAF7CB190DEA22F1CD42108BDDD58AFC0E7D3F7C1AC7ED5C80
audjpy_h1_type3_primary,AUDJPY,2024-02-26T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,4,2262,8B288BC7CABE5C47C8D07B320587FB5F97157C16A4A9582DC21B4B5BCDAB24DE
audjpy_h1_type3_primary,AUDJPY,2024-02-27T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,3,2146,9AED2F91EC1B8A5A1BE2B36299CA5AA5519E47E92C396B3065F6D381E85F3FFB
audjpy_h1_type3_primary,AUDJPY,2024-02-28T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,3,3036,CBBBCDEB17CD7374265132CFC37954DC6B12C84FE6A46FB1C9E1D40A6A7A2836
audjpy_h1_type3_primary,AUDJPY,2024-03-01T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,3,2063,157657B438C2C4D575688FE7011D068785166FAE218D74EAC6718034787B7ECC
audjpy_h1_type3_primary,AUDJPY,2024-03-06T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,3,2924,A96E121364D6B3141CC43F5D0D80A5418EF24016079D739A2E643467590F0B5E
audjpy_h1_type3_primary,AUDJPY,2024-03-13T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,5,2038,ED25F4E4AA0C491DA82A75C6A3EEC9B564BB04083F7955CC205F754D233FC0CB
audjpy_h1_type3_primary,AUDJPY,2024-03-15T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,3,2080,1540A43A95789E8BCBE6118235B7461C498724840444818D9480F46516A2E21D
audjpy_h1_type3_primary,AUDJPY,2024-03-15T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,2,2381,11B57D77EA44A6743243D211C1DDDAFF9E625DF2F4C13DEFDC9C77D48D6E1FEF
audjpy_h1_type3_primary,AUDJPY,2024-03-19T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,2,2142,19C5AAFE4303DD53ACB47A4B3867EB063507BA5B1352A5F9986B1F15842225EC
audjpy_h1_type3_primary,AUDJPY,2024-03-20T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,1869,6E4F34110E4F68C28B0A79FBA4F239E6DE44D5EC65EFD6069C5E766E15515E03
audjpy_h1_type3_primary,AUDJPY,2024-03-20T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,2418,A7315E15AE67EF0DE49A97513ABA6E1C9E169FEE90849393E7F54D1740124526
audjpy_h1_type3_primary,AUDJPY,2024-03-21T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,2,2507,92D810BD8B82BA8A673EDE5D3C68EC7DA0C5B0CB90D3A5C0B3F214F91156C9E4
audjpy_h1_type3_primary,AUDJPY,2024-03-25T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,4,2326,30AB786403451A16F9A7D9B84BE44F44EAD149B29EFDD41A17674EAC1B54ABB6
audjpy_h1_type3_primary,AUDJPY,2024-03-25T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,5,1896,22F0808113DBA2EEB90A53084B0B12CD56B56323BE43A0E33D69BA4DF77E1D32
audjpy_h1_type3_primary,AUDJPY,2024-03-26T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,2,2458,F0BAE693BE965B775C4DEBFB68839DDBEB26D87D20ACAA9B47305B696B4A8279
audjpy_h1_type3_primary,AUDJPY,2024-03-27T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,3,1660,05C197691A74321ADB78B7C6DE22D5262F100C7F274812BDC761A79F825D7F59
audjpy_h1_type3_primary,AUDJPY,2024-03-28T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,2,2336,F8F0BC79A9D2D42B2059671B6CB70AF6E810CA7534FEFE3CF1D96DE8BB23C4FE
audjpy_h1_type3_primary,AUDJPY,2024-04-02T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,7,1018,054F099B0F6A335185FAD0F0F84C1EF909597D804F3228F7989656F3044B8E6E
audjpy_h1_type3_primary,AUDJPY,2024-04-02T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,1577,219E13EDB9BE2490E2D0F2FB2111BB9A17942F52E4CE3ABD1C77F83E640F4792
audjpy_h1_type3_primary,AUDJPY,2024-04-03T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,3,6195,1CF53BDF74958EAFADC59BF7FE81181B3E7D66012A55C0BD56F121F491DF3AAC
audjpy_h1_type3_primary,AUDJPY,2024-04-04T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,1746,D4D52EDEB703AE3E7BBB123271413F4BD4086C3F02AC5A1E84907EF9C454187C
audjpy_h1_type3_primary,AUDJPY,2024-04-04T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,1185,2757A6D517AAFCB20D0A94CA4767BA383AC3574B0F07B8FCF9B08A9CBC5106DB
audjpy_h1_type3_primary,AUDJPY,2024-04-05T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,4,1606,E67CEFC9E32979365F4D36404E7F47BF3D041E7FAADFCFA05229238BC3ED6BB0
audjpy_h1_type3_primary,AUDJPY,2024-04-10T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,36,1148,54F410D2C4013C3276188220DB67AB38D0784F11301E7EFAC2BC4B49EF3A95AE
audjpy_h1_type3_primary,AUDJPY,2024-04-11T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,4,1864,6DCE420954224F79D2AA902A5843DFB4AC7933D36C4A1B6A9D8ADEC4F83ED027
audjpy_h1_type3_primary,AUDJPY,2024-04-15T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,3,3178,86A1F54A306A0E649D41EDAC4C588FFAC89EDBF5086F3927BC25A3B259CB9462
audjpy_h1_type3_primary,AUDJPY,2024-04-16T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,4,5334,F40189E888DCB9AF6DF6301186C92E04A4BBED2096230ADA63560CDCB811D6C1
audjpy_h1_type3_primary,AUDJPY,2024-04-17T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,3,4120,A8A57BF86C9A9E32A808826387C7119B9444211BCE72F33383482CBA0BADE99A
audjpy_h1_type3_primary,AUDJPY,2024-04-19T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,3897,09B41834A34400D543016AB68E836E64D4C9672B1FA5E071E91C5EC1BFE480A5
audjpy_h1_type3_primary,AUDJPY,2024-04-22T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,2191,D4EF18FBB5AD2BE0DA735B41B090541CFD88ECB53FDC92ABA00609166C7F0D79
audjpy_h1_type3_primary,AUDJPY,2024-04-22T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,4,1257,6E5D2F3A69BAF62EFAF9453154B4F9651371D982D89C52C8CAAB5564CF8E8363
audjpy_h1_type3_primary,AUDJPY,2024-04-23T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,3495,D94CDFD5C23B58A1064FF783E448077E2E6F52BD2891687F641B26D0C593DAD8
audjpy_h1_type3_primary,AUDJPY,2024-04-25T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,3,2014,B3E268C7EBB46450066A9BAA629AE8A7FD65F9DA401EB53A5A452324BB62FDFF
audjpy_h1_type3_primary,AUDJPY,2024-04-25T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,3,2455,4ACD67E4D7AC06A9D9B248D7A01061CB77FCB9A79B2BC792F8E262C3BF114D76
audjpy_h1_type3_primary,AUDJPY,2024-04-25T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,2,2538,054BFDC211ADACEAFB3266AAC2E6E2A2E53022235C537B372246BD16101FCDA4
audjpy_h1_type3_primary,AUDJPY,2024-04-26T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,2344,B66C752C1B1B8D99D55177F18F514D5610ED3CC98D275143F106565A3500CB58
audjpy_h1_type3_primary,AUDJPY,2024-04-26T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,4990,B6FCE897ED20CF8DC5FF68A8B1B35644AB342DEF641F0EB0A09BE0555902FE6C
audjpy_h1_type3_primary,AUDJPY,2024-04-26T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,2,5306,5B2DE9C1DB0A0D368BBB057A8E2D2B9D4BD52CE1D453896DEA49DD7E6E7C8085
audjpy_h1_type3_primary,AUDJPY,2024-04-26T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,5,1618,F622AB082301D848296EBE862E570B4CBC6A67881C2DDBDEFE91786A0EADA7AE
audjpy_h1_type3_primary,AUDJPY,2024-04-29T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,4036,54FCA2825102E4160F25D7116F69C6E0B32896042A550F50B01DB80C38EA65B0
audjpy_h1_type3_primary,AUDJPY,2024-04-29T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,4,4300,7E42AB0517CBB8E46128CF1723765AF78103888E42D20CE3F1D6E2847A002B5D
audjpy_h1_type3_primary,AUDJPY,2024-05-02T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,5096,4080CCAFF05782F9AE2E4D43037B98DB93A061051C29384D35E5AD8AB2525148
audjpy_h1_type3_primary,AUDJPY,2024-05-03T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,3917,DE4A43E8489EA7BAFD7521A42F2CA8B8C6EA2E32A6DDBC5EB509B9697B919171
audjpy_h1_type3_primary,AUDJPY,2024-05-03T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,2,8232,0DB0F8D99F12684B78A47D40C14F18FE5D1A9DEF2C39D7AF5EC34AB92F417A2B
audjpy_h1_type3_primary,AUDJPY,2024-05-06T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,4,2050,6672F406D6656D54FAB5F03C2F39590BAE93E776A6EA9D60C743AB378DAC1A75
audjpy_h1_type3_primary,AUDJPY,2024-05-07T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4475,1C6455CBCFC16AB0922CFA1C1B9D00AB331774DD37328BD12E6E9EFE634C9BB3
audjpy_h1_type3_primary,AUDJPY,2024-05-07T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,2,3089,1139EC564A208530099B85AD19752B036DB5D57A440C5769AA3603EB3F9C667E
audjpy_h1_type3_primary,AUDJPY,2024-05-08T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,3,2085,43AE5F584E9EBF804555F9E130D7E8F7A738DAFD84818C47D5E1A52CBC2779F5
audjpy_h1_type3_primary,AUDJPY,2024-05-09T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,3426,596D45A5EF9BC634FA53E7C27A7A07E063E2611094292DBEFCF726DD4ACD819C
audjpy_h1_type3_primary,AUDJPY,2024-05-13T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,2013,497C09066EA6C785ABB21DF43A474C28BC1A9DE59B33448269A55D65B74C8835
audjpy_h1_type3_primary,AUDJPY,2024-05-16T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,2689,4F52F141A0086F3B0C1EFF3974D9499143AAAFECF05DB24103B2C0BA8729F0ED
audjpy_h1_type3_primary,AUDJPY,2024-05-16T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,2,2638,AEF9E2D356EF7A1B822E86D0AC3107DE0533236F433C20EC67EDE51181306FE7
audjpy_h1_type3_primary,AUDJPY,2024-05-17T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,3,1771,55F32FB62728711EEDAD7E2EBC4E92415630A0650DB80B503C0207B3F480C82C
audjpy_h1_type3_primary,AUDJPY,2024-05-20T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4015,139E0B1319257873CD789C1A6CF9B50B4FAEB22954489743D9E7EFF5E1283F2D
audjpy_h1_type3_primary,AUDJPY,2024-05-20T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,3,1662,BC89B36EA60891C933F9108EBE32836F10D7AE1D36FFF3122A77C469E8E23407
audjpy_h1_type3_primary,AUDJPY,2024-05-21T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,3722,D90F83579E83EC0D60F2B7C3ECEB70082A9AB18C1E0D3FA174094EBAD4FCD238
audjpy_h1_type3_primary,AUDJPY,2024-05-22T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,2984,44B60C9910EE901D146F01FDD8A4F900FD4325B6324B460418FDD761B6AEFEFB
audjpy_h1_type3_primary,AUDJPY,2024-05-23T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,2505,3A3142604506F421A277B900CEAE575D41BBB140FE9408667B9B93D4AED6CD28
audjpy_h1_type3_primary,AUDJPY,2024-05-24T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,2,1377,3F137E95D281EC8FA4A7892DEC6D616F005D5BE142DA2B014BA4230BF6DDFDAB
audjpy_h1_type3_primary,AUDJPY,2024-05-24T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,1836,CFF86ACD18427AA3416FA5B545BFCEB02B315E8261EBADCE801ABD1C79DAD663
audjpy_h1_type3_primary,AUDJPY,2024-05-27T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,1420,F01833DEA68FC6190CC3AE84C18F102B3D603B351F02F0886F227040932BD756
audjpy_h1_type3_primary,AUDJPY,2024-05-30T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,2,2505,E52F8BC2980B73F9AA5AB13ABB1A6C6C0BB97C914524C4DAB74134280027DE34
audjpy_h1_type3_primary,AUDJPY,2024-05-31T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,3251,E7DBEE2B6DD42B2E196723FD02DE21924E03446C35399FD689773D85AE4EAA43
audjpy_h1_type3_primary,AUDJPY,2024-05-31T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,8,1876,B0057FF52B8E296833185E51EC345B6EE5CB47783297CBB4E7E60E03F32C5F0C
audjpy_h1_type3_primary,AUDJPY,2024-06-05T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,2651,E85DB0F30D5134B840BB45030669E17775D926881215C969F81B8D5BDDEE2F70
audjpy_h1_type3_primary,AUDJPY,2024-06-07T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4044,738423ECA19F218C5185821DA52A8BC5B4987E0AEEA6FCB2D4A863F2D4F9F488
audjpy_h1_type3_primary,AUDJPY,2024-06-10T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,4,1855,FA8FE4BD25AEC1AF3FBCDFF5D0C4D74A9014FD01978BC1495898E804F0455118
audjpy_h1_type3_primary,AUDJPY,2024-06-10T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,2631,A9184B8500113FC5B7E6652F1C4093E949C835E8CAA24729F1A3CD5A780FDEEF
audjpy_h1_type3_primary,AUDJPY,2024-06-14T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,2,3319,5B743E1D60206DC30655FC4063C7E5F37FC3A44AC628DAF68E6A4C9F7311EB89
audjpy_h1_type3_primary,AUDJPY,2024-06-17T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,2614,D0B42624D2F080AB26DF1215915A1AD8A2699F990D1B48BE19021DC1A3EC2B96
audjpy_h1_type3_primary,AUDJPY,2024-06-17T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,4,1775,8F30480516C7A90D0B3BE769ACEAB6ABD1A3D63FDE950C8D9FDCDF9008F55C6A
audjpy_h1_type3_primary,AUDJPY,2024-06-18T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,3,2447,D4F4F7C4569A0A0C743DA964A1518E9D4FC14C2AABAA4A828FF9D57D6D914601
audjpy_h1_type3_primary,AUDJPY,2024-06-19T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,3,2782,1330D0B68866367D473D53390A94E9ADE138ADFC495788B6FBFC8BC1890AF216
audjpy_h1_type3_primary,AUDJPY,2024-06-19T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,4,1745,1A2F32F35F53F892FD471CA8DA7882ADBF863E0528820F65DF0D728A5A8750B3
audjpy_h1_type3_primary,AUDJPY,2024-06-20T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,2969,C250E28C79A7A7387F0AF9D38D7ED12C777C9EB1382A15A58355ECC79C02254F
audjpy_h1_type3_primary,AUDJPY,2024-06-20T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,6,1340,DBA08DB456EA203FE05F49F4E15A5B6358559DDF3E331224961ED01E9860CF64
audjpy_h1_type3_primary,AUDJPY,2024-06-21T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4003,7FA635D32BC5603892678CF5D7B3124040D656B35EC0B0E3CC3CB84160198580
audjpy_h1_type3_primary,AUDJPY,2024-06-21T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,2,3720,AE31CFA93644A0AA3CD5CF80BC2507F1D819E9D8D7E003AFDE980204E77E5A96
audjpy_h1_type3_primary,AUDJPY,2024-06-21T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,4,1770,1C930F902BA421819A334F91FE2735D03200AD8918C89B7A5218CA392622EB06
audjpy_h1_type3_primary,AUDJPY,2024-06-24T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,3321,4EDCC215568F69118ED78B1812A81918D6961625BEE49745667555121A10C5AD
audjpy_h1_type3_primary,AUDJPY,2024-06-25T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,5,1787,8E5351AE886ADB340371E6B5345C1070632D5A023A9DBC21654728057880DC17
audjpy_h1_type3_primary,AUDJPY,2024-06-27T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,2658,A035F9E163F3482C0B1A5314C8561412928A432C9567F952FF7C61340AF41FB4
audjpy_h1_type3_primary,AUDJPY,2024-06-28T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,4,2937,B4419CDA7C8E6F276256B6B80117C99568CD9947751BF8FDF1806E793EC5D219
audjpy_h1_type3_primary,AUDJPY,2024-07-03T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,3,2336,D8309ECBC49F57B39E75866476AE0AF41C670203854D0F4077268490C4539524
audjpy_h1_type3_primary,AUDJPY,2024-07-03T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,3436,A86399FAD56A188426A3BB1937AE34E1A3997026C2BAB469F94FD34BE834DABC
audjpy_h1_type3_primary,AUDJPY,2024-07-03T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,3,7354,A804B369CDDE67E60CA227462B8E9454EB1EED1EC21413E50D43C6AB76D3EF44
audjpy_h1_type3_primary,AUDJPY,2024-07-05T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,9,1178,3D7E2BCE4C4E9238CB6E5B0A8DC16347B4B55C5884AE090FD7DC273B04E4EC50
audjpy_h1_type3_primary,AUDJPY,2024-07-09T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,3,3105,10268AC16DF7B236284A758F6B780DCB4E2F4D4FC7B0D51350E6217494B73742
audjpy_h1_type3_primary,AUDJPY,2024-07-09T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,4,2265,73EA4226823392DCC7D94EC41F7A1AC7CE030B4CEA0634C22B1C753D3AC202E7
audjpy_h1_type3_primary,AUDJPY,2024-07-10T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,2,2409,B6BB28CF99E0411584E7DF4835D9C1A60655A1137EB80175C29D5FCBC92A57CC
audjpy_h1_type3_primary,AUDJPY,2024-07-10T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,4,2264,965526D08755FF8F43FFB1E21F78EF730AFEEB7EA5520D8B650C358EA86CDBEB
audjpy_h1_type3_primary,AUDJPY,2024-07-12T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,2913,BD519BC8317211449EC5F1CE18CDCBA359ADAB30F84F5B8EBEAFCCCCE4559550
