source,system,strategyVariant,anchorType,weekOpenUtc,rowKind,gridKey,parentTradeId,tradeId,pair,direction,sourceModel,tier,fillSeq,entryUtc,exitUtc,entryPrice,exitPrice,returnRawPct,returnAdrNormalizedPct,adrPct,exitReason,activeFillsAtEntry,capThresholdAtEntry,capViolated
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|130,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|130,CADJPY,LONG,tiered_4w,1,130,2026-05-19T13:00:00.000Z,2026-05-19T23:00:00.000Z,115.581041,115.75534446,0.15080628,0.2,0.75403138,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|263,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|263,CADJPY,LONG,tiered_4w,1,263,2026-05-19T08:00:00.000Z,2026-05-22T15:00:00.000Z,115.755082,115.134,-0.53654836,-0.71157299,0.75403138,week_close,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|264,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CADJPY|LONG|264,CADJPY,LONG,tiered_4w,1,264,2026-05-20T01:00:00.000Z,2026-05-22T15:00:00.000Z,115.581041,115.134,-0.3867771,-0.51294563,0.75403138,week_close,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|17,CHFJPY,LONG,tiered_4w,1,,2026-05-18T04:00:00.000Z,2026-05-22T09:00:00.000Z,202.06705005,202.43254383,1.11427648,1.67150138,0.6666321,grid_parent,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|17,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|17,CHFJPY,LONG,tiered_4w,1,17,2026-05-18T04:00:00.000Z,2026-05-18T08:00:00.000Z,202.06705005,202.33645882,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|49,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|49,CHFJPY,LONG,tiered_4w,1,49,2026-05-18T16:00:00.000Z,2026-05-18T17:00:00.000Z,202.06705005,202.33645882,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|109,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|109,CHFJPY,LONG,tiered_4w,1,109,2026-05-19T13:00:00.000Z,2026-05-19T14:00:00.000Z,201.52894995,201.79764129,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|118,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|118,CHFJPY,LONG,tiered_4w,1,118,2026-05-19T15:00:00.000Z,2026-05-19T16:00:00.000Z,201.2598999,201.52823252,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|126,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|126,CHFJPY,LONG,tiered_4w,1,126,2026-05-19T17:00:00.000Z,2026-05-19T19:00:00.000Z,201.2598999,201.52823252,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|172,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|172,CHFJPY,LONG,tiered_4w,1,172,2026-05-19T15:00:00.000Z,2026-05-20T15:00:00.000Z,201.52894995,201.79764129,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|173,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|173,CHFJPY,LONG,tiered_4w,1,173,2026-05-20T03:00:00.000Z,2026-05-20T15:00:00.000Z,201.2598999,201.52823252,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|225,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|225,CHFJPY,LONG,tiered_4w,1,225,2026-05-19T11:00:00.000Z,2026-05-22T08:00:00.000Z,202.06705005,202.33645882,0.13332642,0.2,0.6666321,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|226,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|CHFJPY|LONG|226,CHFJPY,LONG,tiered_4w,1,226,2026-05-18T08:00:00.000Z,2026-05-22T09:00:00.000Z,202.3361001,202.43254383,0.04766511,0.07150138,0.6666321,grid_reset,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT,,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|39,ETHUSD,SHORT,tiered_4w,1,,2026-05-18T01:00:00.000Z,2026-05-18T19:00:00.000Z,2144.74481732,2089.98259575,1.93356446,0.6,3.22260743,grid_parent,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|39,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|39,ETHUSD,SHORT,tiered_4w,1,39,2026-05-18T13:00:00.000Z,2026-05-18T14:00:00.000Z,2144.74481732,2130.92147615,0.64452149,0.2,3.22260743,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|47,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|47,ETHUSD,SHORT,tiered_4w,1,47,2026-05-18T01:00:00.000Z,2026-05-18T15:00:00.000Z,2117.27518268,2103.62888922,0.64452149,0.2,3.22260743,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|63,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|ETHUSD|SHORT|63,ETHUSD,SHORT,tiered_4w,1,63,2026-05-18T15:00:00.000Z,2026-05-18T19:00:00.000Z,2103.54036537,2089.98259575,0.64452149,0.2,3.22260743,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|10,EURAUD,SHORT,tiered_4w,1,,2026-05-18T01:00:00.000Z,2026-05-20T09:00:00.000Z,1.62967349,1.62953077,1.09242522,2.05021047,0.53283564,grid_parent,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|10,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|10,EURAUD,SHORT,tiered_4w,1,10,2026-05-18T01:00:00.000Z,2026-05-18T07:00:00.000Z,1.62967349,1.62793679,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|13,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|13,EURAUD,SHORT,tiered_4w,1,13,2026-05-18T01:00:00.000Z,2026-05-18T08:00:00.000Z,1.62794232,1.62620747,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|32,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|32,EURAUD,SHORT,tiered_4w,1,32,2026-05-18T01:00:00.000Z,2026-05-18T13:00:00.000Z,1.62621116,1.62447816,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|52,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|52,EURAUD,SHORT,tiered_4w,1,52,2026-05-18T16:00:00.000Z,2026-05-18T18:00:00.000Z,1.62794232,1.62620747,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|64,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|64,EURAUD,SHORT,tiered_4w,1,64,2026-05-18T15:00:00.000Z,2026-05-18T20:00:00.000Z,1.62621116,1.62447816,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|70,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|70,EURAUD,SHORT,tiered_4w,1,70,2026-05-18T22:00:00.000Z,2026-05-19T00:00:00.000Z,1.62621116,1.62447816,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|85,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|85,EURAUD,SHORT,tiered_4w,1,85,2026-05-19T06:00:00.000Z,2026-05-19T07:00:00.000Z,1.63313581,1.63139542,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|115,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|115,EURAUD,SHORT,tiered_4w,1,115,2026-05-19T15:00:00.000Z,2026-05-19T16:00:00.000Z,1.63659813,1.63485406,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|120,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|120,EURAUD,SHORT,tiered_4w,1,120,2026-05-19T15:00:00.000Z,2026-05-19T17:00:00.000Z,1.63486697,1.63312474,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|133,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|133,EURAUD,SHORT,tiered_4w,1,133,2026-05-20T01:00:00.000Z,2026-05-20T02:00:00.000Z,1.63486697,1.63312474,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|137,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|137,EURAUD,SHORT,tiered_4w,1,137,2026-05-20T03:00:00.000Z,2026-05-20T04:00:00.000Z,1.63486697,1.63312474,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|145,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|145,EURAUD,SHORT,tiered_4w,1,145,2026-05-19T09:00:00.000Z,2026-05-20T08:00:00.000Z,1.63313581,1.63139542,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|146,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|146,EURAUD,SHORT,tiered_4w,1,146,2026-05-19T03:00:00.000Z,2026-05-20T09:00:00.000Z,1.63140465,1.62966611,0.10656713,0.2,0.53283564,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|147,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|147,EURAUD,SHORT,tiered_4w,1,147,2026-05-19T01:00:00.000Z,2026-05-20T09:00:00.000Z,1.62621116,1.62953077,-0.20413125,-0.38310358,0.53283564,grid_reset,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|148,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|148,EURAUD,SHORT,tiered_4w,1,148,2026-05-19T01:00:00.000Z,2026-05-20T09:00:00.000Z,1.62794232,1.62953077,-0.09757369,-0.18312155,0.53283564,grid_reset,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|149,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURAUD|SHORT|149,EURAUD,SHORT,tiered_4w,1,149,2026-05-19T02:00:00.000Z,2026-05-20T09:00:00.000Z,1.62967349,1.62953077,0.00875748,0.01643561,0.53283564,grid_reset,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,grid,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|51,EURGBP,LONG,tiered_4w,1,,2026-05-18T02:00:00.000Z,2026-05-22T15:00:00.000Z,0.86711198,0.86336,-6.06683716,-15.09074629,0.40202367,grid_parent,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|51,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|51,EURGBP,LONG,tiered_4w,1,51,2026-05-18T17:00:00.000Z,2026-05-18T18:00:00.000Z,0.86711198,0.86780918,0.08040473,0.2,0.40202367,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|84,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|84,EURGBP,LONG,tiered_4w,1,84,2026-05-18T16:00:00.000Z,2026-05-19T07:00:00.000Z,0.86781313,0.86851089,0.08040473,0.2,0.40202367,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|119,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|119,EURGBP,LONG,tiered_4w,1,119,2026-05-19T16:00:00.000Z,2026-05-19T17:00:00.000Z,0.86570969,0.86640576,0.08040473,0.2,0.40202367,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|139,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|139,EURGBP,LONG,tiered_4w,1,139,2026-05-20T06:00:00.000Z,2026-05-20T07:00:00.000Z,0.86570969,0.86640576,0.08040473,0.2,0.40202367,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|176,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|176,EURGBP,LONG,tiered_4w,1,176,2026-05-20T17:00:00.000Z,2026-05-20T19:00:00.000Z,0.8643074,0.86500235,0.08040473,0.2,0.40202367,grid_tp,,,false
app,tiered,tiered_4w-adr_grid-none,execution,2026-05-17T23:00:00.000Z,fill,2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG,runtime-grid|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|192,runtime-fill|tiered_4w-adr_grid-none|2026-05-17T23:00:00.000Z|2026-05-17T23:00:00.000Z|tiered|tiered_4w|1|EURGBP|LONG|192,EURGBP,LONG,tiered_4w,1,192,2026-05-21T08:00:00.000Z,2026-05-21T09:00:00.000Z,0.8643074,0.86500235,0.08040473,0.2,0.40202367,grid_tp,,,false
