row_key,week_open_utc,pair,candidate_b_side,trigger_side,candidate_b_alignment,candidate_b_contra_alignment,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,path_efficiency_week,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,grid_quantum_adr,signal_adr_brick,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,sweep_required_adr,displacement_body_adr,displacement_required_adr,sweep_to_entry_bars,signal_form,bb_sweep_context,family_alignment_context,base_currency_strength,quote_currency_strength,content_hash
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26|SHORT|2022-01-26T20:29:00.000Z|2022-01-26T20:29:00.000Z,2022-01-24T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,0.013022,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,2022-01-26T20:29:00.000Z,2022-01-26T20:29:00.000Z,2022-01-26T20:29:00.000Z,0.100354,0.05,0.092501,0.05,0,1_BAR,false,-1.670124,-0.130823,-1.670124,1734F7BAFF912134F13829121668362011BFCF8F295B850E5954ECD0E1BC5263
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26|SHORT|2022-01-26T20:40:00.000Z|2022-01-26T20:41:00.000Z,2022-01-24T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,0.013022,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,2022-01-26T20:40:00.000Z,2022-01-26T20:41:00.000Z,2022-01-26T20:41:00.000Z,0.075047,0.05,0.082029,0.05,1,2_BAR,false,-1.670124,-0.130823,-1.670124,7DB56B9DDFF498C6E3B6E4BDD77388F70A84CF78860940582F9A72B9FDB65E9E
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26|SHORT|2022-01-26T20:41:00.000Z|2022-01-26T20:41:00.000Z,2022-01-24T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,0.013022,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,2022-01-26T20:41:00.000Z,2022-01-26T20:41:00.000Z,2022-01-26T20:41:00.000Z,0.085519,0.05,0.082029,0.05,0,1_BAR,false,-1.670124,-0.130823,-1.670124,0D55D8ABA535F104EE4CDB2A6732123C0E6DA45DAC948E004306A150DA31D151
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26|SHORT|2022-01-26T20:54:00.000Z|2022-01-26T20:55:00.000Z,2022-01-24T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,0.013022,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,2022-01-26T20:54:00.000Z,2022-01-26T20:55:00.000Z,2022-01-26T20:55:00.000Z,0.095118,0.05,0.15184,0.05,1,2_BAR,false,-1.670124,-0.130823,-1.670124,61C496008FD44E3B0398719FBC64CB667ABB519E8A24CAEA4CF16FE530941020
2022-01-24T00:00:00.000Z|EURAUD|ny|2022-01-26|SHORT|2022-01-26T20:55:00.000Z|2022-01-26T20:55:00.000Z,2022-01-24T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.808069,0.06365,1.11524,0.013022,1.256125,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.269356,0.269356,0.808069,true,0.067339,,2022-01-26T20:55:00.000Z,2022-01-26T20:55:00.000Z,2022-01-26T20:55:00.000Z,0.066321,0.05,0.15184,0.05,0,1_BAR,false,-1.670124,-0.130823,-1.670124,5ECD6434656888407FC09890B7BF4332D5D9159A315DFB7C35234A0BBF131F22
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-25|LONG|2022-01-25T14:38:00.000Z|2022-01-25T14:39:00.000Z,2022-01-24T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.794189,0.019449,0.584755,0.000379,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.26473,0.26473,0.794189,true,0.066182,,2022-01-25T14:38:00.000Z,2022-01-25T14:39:00.000Z,2022-01-25T14:39:00.000Z,0.099532,0.05,0.07154,0.05,1,2_BAR,false,-0.130823,-0.130823,-0.099026,6219F7ED28640F9710CFD444C1510F9279C6C306E58B7C1FA1DC7AB08D3C1D10
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-25|LONG|2022-01-25T15:56:00.000Z|2022-01-25T15:57:00.000Z,2022-01-24T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.794189,0.019449,0.584755,0.000379,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.26473,0.26473,0.794189,true,0.066182,,2022-01-25T15:56:00.000Z,2022-01-25T15:57:00.000Z,2022-01-25T15:57:00.000Z,0.05495,0.05,0.062208,0.05,1,2_BAR,false,-0.130823,-0.130823,-0.099026,3E41B5EA98305BBC93334270BBBD765E6C83A24F8141E0AF0F2AD57B479E3A14
2022-01-24T00:00:00.000Z|EURCAD|ny|2022-01-27|LONG|2022-01-27T15:49:00.000Z|2022-01-27T15:50:00.000Z,2022-01-24T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.193357,0.038726,0.908237,0.000379,1.205282,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.397786,0.3,0.9,true,0.075,,2022-01-27T15:49:00.000Z,2022-01-27T15:50:00.000Z,2022-01-27T15:50:00.000Z,0.07776,0.05,0.05184,0.05,1,2_BAR,false,-0.130823,-0.130823,-0.099026,18B48328567585142B7E2D781075D2082AF39261D9E56C719D53A61F5A45B5E1
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-25|LONG|2022-01-25T14:59:00.000Z|2022-01-25T15:00:00.000Z,2022-01-24T00:00:00.000Z,EURCHF,LONG,LONG,1,-1,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.846377,0.049067,0.874748,0.009124,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.282126,0.282126,0.846377,true,0.070531,,2022-01-25T14:59:00.000Z,2022-01-25T15:00:00.000Z,2022-01-25T15:00:00.000Z,0.059105,0.05,0.054376,0.05,1,2_BAR,true,-0.130823,-0.130823,-0.81423,BEFB5292B5D1C325F88105FE669DEEDE071A6769A05E73A3A5DC304B26B1E8FF
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-26|SHORT|2022-01-26T19:55:00.000Z|2022-01-26T19:56:00.000Z,2022-01-24T00:00:00.000Z,EURCHF,LONG,SHORT,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.510663,0.013247,0.505936,0.009124,1.053724,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.170221,0.2,0.6,false,0.05,,2022-01-26T19:55:00.000Z,2022-01-26T19:56:00.000Z,2022-01-26T19:56:00.000Z,0.061469,0.05,0.056741,0.05,1,2_BAR,false,-0.81423,-0.130823,-0.81423,BE64A7A8ED815C15A393E8404718BD86D22764A226649CCD73E1430F04E05A99
2022-01-24T00:00:00.000Z|EURCHF|ny|2022-01-28|SHORT|2022-01-28T14:07:00.000Z|2022-01-28T14:08:00.000Z,2022-01-24T00:00:00.000Z,EURCHF,LONG,SHORT,-1,1,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.643058,0.027579,0.427917,0.009124,1.053724,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.214353,0.214353,0.643058,true,0.053588,,2022-01-28T14:07:00.000Z,2022-01-28T14:08:00.000Z,2022-01-28T14:08:00.000Z,0.063832,0.05,0.056741,0.05,1,2_BAR,false,-0.81423,-0.130823,-0.81423,2AE881AF560CF531C786D30FD5F47A412706A3CCAA03DCD9C603DE347F680969
2022-01-24T00:00:00.000Z|EURGBP|asia_london|2022-01-25|LONG|2022-01-25T11:31:00.000Z|2022-01-25T11:32:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,1.225774,0.049347,0.938483,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.408591,0.3,0.9,true,0.075,,2022-01-25T11:31:00.000Z,2022-01-25T11:32:00.000Z,2022-01-25T11:32:00.000Z,0.082083,0.05,0.076611,0.05,1,2_BAR,false,-1.032338,-0.130823,1.032338,C7DCDF53DB4BF9424DA035A4D9E4A7D829627BA7EB39D1FD9B6F32D3F86F9206
2022-01-24T00:00:00.000Z|EURGBP|asia_london|2022-01-25|LONG|2022-01-25T11:32:00.000Z|2022-01-25T11:32:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,1.225774,0.049347,0.938483,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.408591,0.3,0.9,true,0.075,,2022-01-25T11:32:00.000Z,2022-01-25T11:32:00.000Z,2022-01-25T11:32:00.000Z,0.082083,0.05,0.076611,0.05,0,1_BAR,false,-1.032338,-0.130823,1.032338,C79A465DE233EE17D27CBDAE1199F287C36DB6BF162920A3368254C1D7B69EC7
2022-01-24T00:00:00.000Z|EURGBP|asia_london|2022-01-27|LONG|2022-01-27T10:51:00.000Z|2022-01-27T10:52:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,0.697706,0.037565,0.746956,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.232569,0.232569,0.697706,true,0.058142,,2022-01-27T10:51:00.000Z,2022-01-27T10:52:00.000Z,2022-01-27T10:52:00.000Z,0.065666,0.05,0.057458,0.05,1,2_BAR,false,-1.032338,-0.130823,1.032338,50AA56DE93F16F77FDBC2D0DFEE839A33EA6CC339A4612043118040EA9FEBD63
2022-01-24T00:00:00.000Z|EURGBP|ny|2022-01-27|LONG|2022-01-27T15:00:00.000Z|2022-01-27T15:01:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.746956,0.011936,0.64572,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.248985,0.248985,0.746956,true,0.062246,,2022-01-27T15:00:00.000Z,2022-01-27T15:01:00.000Z,2022-01-27T15:01:00.000Z,0.093027,0.05,0.082083,0.05,1,2_BAR,false,-1.032338,-0.130823,1.032338,6B6C8B66A86ACBE241F899AE82CF6306C06C591ACAF6D34E7A30631E24F0C56B
2022-01-24T00:00:00.000Z|EURGBP|ny|2022-01-27|LONG|2022-01-27T15:01:00.000Z|2022-01-27T15:01:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.746956,0.011936,0.64572,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.248985,0.248985,0.746956,true,0.062246,,2022-01-27T15:01:00.000Z,2022-01-27T15:01:00.000Z,2022-01-27T15:01:00.000Z,0.076611,0.05,0.082083,0.05,0,1_BAR,false,-1.032338,-0.130823,1.032338,28118B932F76802644FA3E69967D5C0F81A71EAAF89AF8D47EBEEF50E1722D91
2022-01-24T00:00:00.000Z|EURGBP|ny|2022-01-27|LONG|2022-01-27T15:52:00.000Z|2022-01-27T15:53:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.746956,0.011936,0.64572,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.248985,0.248985,0.746956,true,0.062246,,2022-01-27T15:52:00.000Z,2022-01-27T15:53:00.000Z,2022-01-27T15:53:00.000Z,0.093027,0.05,0.060194,0.05,1,2_BAR,true,-1.032338,-0.130823,1.032338,355DB47B395397510E136A3DE8F354D5C197CBDD1C846BA5B94A5B147B7B2679
2022-01-24T00:00:00.000Z|EURGBP|asia_london|2022-01-28|LONG|2022-01-28T08:26:00.000Z|2022-01-28T08:27:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.64572,0.016285,0.503443,0.01146,1.51362,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.21524,0.21524,0.64572,true,0.05381,,2022-01-28T08:26:00.000Z,2022-01-28T08:27:00.000Z,2022-01-28T08:27:00.000Z,0.054722,0.05,0.065666,0.05,1,2_BAR,false,-1.032338,-0.130823,1.032338,AFAE83FE280AE9770B9A7D6DDA105410136EBD903F519306B8FECD89CEAABC6C
2022-01-24T00:00:00.000Z|EURGBP|ny|2022-01-28|LONG|2022-01-28T15:12:00.000Z|2022-01-28T15:14:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.503443,0.030105,0.566373,0.01146,1.51362,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.167814,0.2,0.6,false,0.05,,2022-01-28T15:12:00.000Z,2022-01-28T15:13:00.000Z,2022-01-28T15:14:00.000Z,0.051986,0.05,0.054722,0.05,2,2_BAR,true,-1.032338,-0.130823,1.032338,CD44967E51DF3ABE3FF79D41044EF2504188EED44B9141A7ABE25AFDB29A8AE0
2022-01-24T00:00:00.000Z|EURGBP|ny|2022-01-28|LONG|2022-01-28T15:22:00.000Z|2022-01-28T15:23:00.000Z,2022-01-24T00:00:00.000Z,EURGBP,LONG,LONG,1,-1,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.503443,0.030105,0.566373,0.01146,1.51362,low,0.6,false,expanded,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.167814,0.2,0.6,false,0.05,,2022-01-28T15:22:00.000Z,2022-01-28T15:23:00.000Z,2022-01-28T15:23:00.000Z,0.057458,0.05,0.068402,0.05,1,2_BAR,false,-1.032338,-0.130823,1.032338,A0CEF762AF7436F08F3510E67CE9A410F468543259FB19745B450A9938DE0050
2022-01-24T00:00:00.000Z|EURNZD|ny|2022-01-24|SHORT|2022-01-24T20:00:00.000Z|2022-01-24T20:01:00.000Z,2022-01-24T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.735985,0.01014,0.886148,0.010318,1.130421,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.245328,0.245328,0.735985,true,0.061332,,2022-01-24T20:00:00.000Z,2022-01-24T20:01:00.000Z,2022-01-24T20:01:00.000Z,0.085277,0.05,0.071374,0.05,1,2_BAR,false,-1.226175,-0.130823,-1.226175,A29B9D7A450968E2C639F30D038A51EF983C586C9CC75C38C257493F06ABB24F
2022-01-24T00:00:00.000Z|EURNZD|ny|2022-01-24|SHORT|2022-01-24T20:01:00.000Z|2022-01-24T20:01:00.000Z,2022-01-24T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.735985,0.01014,0.886148,0.010318,1.130421,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.245328,0.245328,0.735985,true,0.061332,,2022-01-24T20:01:00.000Z,2022-01-24T20:01:00.000Z,2022-01-24T20:01:00.000Z,0.050054,0.05,0.071374,0.05,0,1_BAR,false,-1.226175,-0.130823,-1.226175,CBE84F0BD4319D96D7B9027B894D6C2AE5F3804A58FA996E20B6170B5EC8E100
2022-01-24T00:00:00.000Z|EURNZD|asia_london|2022-01-25|LONG|2022-01-25T00:52:00.000Z|2022-01-25T00:54:00.000Z,2022-01-24T00:00:00.000Z,EURNZD,LONG,LONG,1,-1,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.886148,0.011512,0.847216,0.010318,1.130421,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.295383,0.295383,0.886148,true,0.073846,,2022-01-25T00:52:00.000Z,2022-01-25T00:53:00.000Z,2022-01-25T00:54:00.000Z,0.051908,0.05,0.056543,0.05,2,2_BAR,false,-0.130823,-0.130823,-1.226175,73344BB17C2992085A694D2725F11FD370645E17B4DEA7607ABA155C611D67E8
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-24|LONG|2022-01-24T14:17:00.000Z|2022-01-24T14:18:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,LONG,-1,1,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.642226,0.049089,0.681794,0.031431,1.005393,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.214075,0.214075,0.642226,true,0.053519,,2022-01-24T14:17:00.000Z,2022-01-24T14:18:00.000Z,2022-01-24T14:18:00.000Z,0.056309,0.05,0.053265,0.05,1,2_BAR,false,-2.503317,-0.130823,2.503317,A37F7A687760385DBF801913F6BE332BC02D132ED4B943786D99B8B3F66C7A20
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-26|LONG|2022-01-26T19:37:00.000Z|2022-01-26T19:38:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,LONG,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.541783,0.058236,1.007472,0.031431,1.005393,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.180594,0.2,0.6,false,0.05,,2022-01-26T19:37:00.000Z,2022-01-26T19:38:00.000Z,2022-01-26T19:38:00.000Z,0.118705,0.05,0.206973,0.05,1,2_BAR,true,-2.503317,-0.130823,2.503317,E3BB1469540C6ECA31F1C90EDEF4D3172C260E397B91D007C98B4B7C7A70287A
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-26|LONG|2022-01-26T19:38:00.000Z|2022-01-26T19:38:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,LONG,-1,1,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.541783,0.058236,1.007472,0.031431,1.005393,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.180594,0.2,0.6,false,0.05,,2022-01-26T19:38:00.000Z,2022-01-26T19:38:00.000Z,2022-01-26T19:38:00.000Z,0.091311,0.05,0.206973,0.05,0,1_BAR,true,-2.503317,-0.130823,2.503317,08E0275286D5438BEDF01E2D17D5E8E752BCAF21AFBDA15EE195BFE531A8FC35
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-27|LONG|2022-01-27T14:00:00.000Z|2022-01-27T14:01:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,LONG,-1,1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.384893,0.025251,0.465689,0.031431,1.005393,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.461631,0.3,0.9,true,0.075,,2022-01-27T14:00:00.000Z,2022-01-27T14:01:00.000Z,2022-01-27T14:01:00.000Z,0.057831,0.05,0.050221,0.05,1,2_BAR,false,-2.503317,-0.130823,2.503317,600563D9C8389B85D7EB4EFBCBD62B992D760D7D1234485E3A1D550F616C2677
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-27|LONG|2022-01-27T14:01:00.000Z|2022-01-27T14:01:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,LONG,-1,1,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.384893,0.025251,0.465689,0.031431,1.005393,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.461631,0.3,0.9,true,0.075,,2022-01-27T14:01:00.000Z,2022-01-27T14:01:00.000Z,2022-01-27T14:01:00.000Z,0.051743,0.05,0.050221,0.05,0,1_BAR,false,-2.503317,-0.130823,2.503317,6C8F80B467D9A56B7783E22E16CFEAA3D98B16C75C0AE2F4AC872DFE13884587
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-28|SHORT|2022-01-28T13:44:00.000Z|2022-01-28T13:45:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,SHORT,1,-1,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.525042,0.122095,0.733537,0.031431,1.005393,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.175014,0.2,0.6,false,0.05,,2022-01-28T13:44:00.000Z,2022-01-28T13:45:00.000Z,2022-01-28T13:45:00.000Z,0.059353,0.05,0.060874,0.05,1,2_BAR,false,0.130823,-0.130823,2.503317,BA86439706F6F2B38EB3EBF9636266EBA04C9B74684BE2271F32EA103B752411
2022-01-24T00:00:00.000Z|EURUSD|ny|2022-01-28|SHORT|2022-01-28T13:45:00.000Z|2022-01-28T13:45:00.000Z,2022-01-24T00:00:00.000Z,EURUSD,SHORT,SHORT,1,-1,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.525042,0.122095,0.733537,0.031431,1.005393,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.175014,0.2,0.6,false,0.05,,2022-01-28T13:45:00.000Z,2022-01-28T13:45:00.000Z,2022-01-28T13:45:00.000Z,0.059353,0.05,0.060874,0.05,0,1_BAR,false,0.130823,-0.130823,2.503317,E9FE7A844823705FF34F2655604B5EAAC0524A05BADD1ACE75B0714E6F8D2CDB
2022-01-24T00:00:00.000Z|GBPAUD|ny|2022-01-24|SHORT|2022-01-24T16:16:00.000Z|2022-01-24T16:17:00.000Z,2022-01-24T00:00:00.000Z,GBPAUD,SHORT,SHORT,1,-1,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.633299,0.038837,0.913023,0.023111,1.331123,low,0.6,true,expanded,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.2111,0.2111,0.633299,true,0.052775,,2022-01-24T16:16:00.000Z,2022-01-24T16:17:00.000Z,2022-01-24T16:17:00.000Z,0.056314,0.05,0.090472,0.05,1,2_BAR,false,-1.670124,1.032338,-1.670124,E96E3D97396A2F31015D9DB1965EA5993756EA760EBE1D0D87B65AFA3BACC257
