row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,range_condition_pass,geometry_regime_m1,geometry_harvestable_candidate_m1,archived_utc_trigger_candidates,centerline_only_blocked_candidate,centerline_only_diagnostic_status,neutral_alignment_allow_distance_adr,neutral_alignment_penalty_distance_adr,pair_heat,account_heat,selected_heat,heat_formula,profit_stop_mode,pe_m1_5_session_avg,pe_m1_fast_slow_ema,content_hash
2022-01-24T00:00:00.000Z|NZDUSD|archived_utc|asia_london|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.98332,0.07839,0.193636,0.96947,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.05877,0.0176,35AE98BE084164D95F93CE3FA8F10F7F75C64C95479CE6A26DAA1745615068B3
2022-01-24T00:00:00.000Z|NZDUSD|archived_utc|ny|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,archived_utc,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.96947,0.089051,0.137387,0.604188,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.076025,0.021234,F668367AAEBBC13AEF180969FE79A154EDFDEE2FA1B00E03A90026AC2D19CC28
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_morning|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_morning|2022-01-24,NY,2022-01-23T23:05:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,0.758265,0.009897,0.025274,0.614575,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.252755,0.315944,1,1,1,max_pair_account,receipt_only,0.034855,-0.001834,C197F6AB897C79D1A416DFC841DD25FBDC41868FAB4B16B86ACFA33738092183
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_evening|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_evening|2022-01-24,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,0.614575,0.058203,0.148039,0.843093,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.204858,0.256073,1,1,1,max_pair_account,receipt_only,0.044583,0.004703,C858E59E4A500E5BB15169B5F949202371195A6B1DEE53ADD1D05AB19A2AA064
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_morning|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_morning|2022-01-25,NY,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,0.843093,0.071728,0.172756,0.675167,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.281031,0.351289,1,1,1,max_pair_account,receipt_only,0.049695,0.011717,288720FD8A224AC28A2C1FD593F0840EF569F08CBD2A81E06F6A7CDAC97C69B4
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_evening|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_evening|2022-01-25,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,2022-01-25T23:05:00.000Z,2022-01-26T13:00:00.000Z,0.675167,0.000602,0.016345,0.356627,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.225056,0.28132,1,1,1,max_pair_account,receipt_only,0.036628,-0.001359,6430189F89B580240647E73F5B26E626B205E21FD84F808763A6E7E05CEA94EA
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_morning|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_morning|2022-01-26,NY,2022-01-25T23:05:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T20:45:00.000Z,0.356627,0.084274,0.173512,1.113159,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.044941,0.010719,DBC3016894F95BA645A0A20EB0B5207F006BEED9F0CEA9E09F2D8837D71B5288
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_evening|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_evening|2022-01-26,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T20:45:00.000Z,2022-01-26T23:05:00.000Z,2022-01-27T13:00:00.000Z,1.113159,0.052873,0.139554,1.125278,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.053536,0.010187,2ED7325B552CC8EA7832CB228C77BAAA9841FD9EC513AD0A93A5CBC9CAE4566E
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_morning|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_morning|2022-01-27,NY,2022-01-26T23:05:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T20:45:00.000Z,1.125278,0.072789,0.160635,0.98332,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.056453,0.014285,FAA96D50DEC2CC09EA472F96EFCD5B53F08F507F284292FE7633AC6DCDBC948F
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_evening|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_evening|2022-01-27,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T20:45:00.000Z,2022-01-27T23:05:00.000Z,2022-01-28T13:00:00.000Z,0.98332,0.078915,0.196856,0.96947,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.057891,0.017762,7BC5BD00B93D98422AD002DB32BF4E71BFC15E189ED3F244BA5F6943AFC4305A
2022-01-24T00:00:00.000Z|NZDUSD|ny_clean_et|ny_clean_morning|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,NZDUSD,LONG,ny_clean_et,ny_clean_morning|2022-01-28,NY,2022-01-27T23:05:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T20:45:00.000Z,0.96947,0.089051,0.137387,0.604188,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.07558,0.021708,7F9285DBDC8FFA62E64267674662FBB0183D25E6231C20E5454FEB98634E52CB
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|ny|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.795963,0.013176,0.025612,0.976138,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.265321,0.331651,0.95,1,1,max_pair_account,receipt_only,0.025487,-0.00588,7B34AC312BA28D7E493F17B8B64BF2F8CA8B6729A556FA28EE899FD8D9626934
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|asia_london|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.976138,0.020291,0.051282,0.453859,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.023893,-0.005753,6431954F52AC42E1DDDD69690E86D29EDD26EFFC0BB5450EF2436064D3CCABF2
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|ny|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,0.453859,0.036158,0.078522,0.823331,false,dead_chop_cost_churn,false,1,false,not_applicable,0.2,0.25,0.95,1,1,max_pair_account,receipt_only,0.024237,-0.001715,2679AD8C30425EB118DD55F0226080C50A1200BFD6032D2A123A62BB34F41FAA
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|asia_london|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.823331,0.073014,0.29709,0.809647,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.274444,0.343055,0.95,1,1,max_pair_account,receipt_only,0.032336,0.00955,7C9491D97FB2EA3B10CE68EF42040AC479E4C822C50ADD2F09CD3AE3BA01FE2B
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|ny|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.809647,0.094098,0.142973,1.452803,true,harvestable_chop_candidate,true,4,false,not_applicable,0.269882,0.337353,0.95,1,1,max_pair_account,receipt_only,0.047347,0.021061,F4C02593D04CFFD8D38B12C084673712E2E4360E12468E2FD8A4B96C52BCB3E3
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|asia_london|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,1.452803,0.038728,0.08207,0.810788,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.052458,0.014153,286E06E079984F6E71D5CA7DD3CFE420511A75AA572AF7BBF90F158E974B55A3
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|ny|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,0.810788,0.054255,0.105365,1.097014,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.270263,0.337829,0.95,1,1,max_pair_account,receipt_only,0.059251,0.013233,173372EC75763C66E95ADDE623023BE2BE9F7CF4134F4CB80B494EFB9EA7A13A
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|asia_london|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,1.097014,0.053784,0.157679,0.956752,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.062776,0.012147,92F9244F519DECA8826BC3CE9C3CD810FFF4F0388E87339EB183C6AD26FA9E39
2022-01-24T00:00:00.000Z|USDCAD|archived_utc|ny|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,archived_utc,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.956752,0.050126,0.083001,0.513157,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.058198,0.010235,0EF6E4D6755F25BDB99967232CB11395804E81633D42C32A725F053B772F4FDB
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_morning|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-24,NY,2022-01-23T23:05:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,0.795963,0.012722,0.024353,0.976138,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.265321,0.331651,0.95,1,1,max_pair_account,receipt_only,0.019529,-0.007928,9D66A2F57F503B538FDEA07E7DE12A7CC4E2C090E1B12182B32E4B50C9F04A9A
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_evening|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-24,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,0.976138,0.013876,0.03245,0.453859,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.016224,-0.008216,8E0DB83BF37C415B379F95521358E1F851623FA61DF6F57737D2DD1F0B78E0DF
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_morning|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-25,NY,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,0.453859,0.039262,0.095441,0.823331,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,0.95,1,1,max_pair_account,receipt_only,0.022671,-0.002085,A041AD0B786A7269BBC524FB834E3DAA25A6663B0E6AA13B7FB547598E8E0351
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_evening|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-25,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,2022-01-25T23:05:00.000Z,2022-01-26T13:00:00.000Z,0.823331,0.079619,0.340683,0.809647,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.274444,0.343055,0.95,1,1,max_pair_account,receipt_only,0.032904,0.011288,C0B982CEA6B305FDA14A68B59F940A4122E497B7EDD8445F34FCB99216503367
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_morning|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-26,NY,2022-01-25T23:05:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T20:45:00.000Z,0.809647,0.103219,0.156482,1.452803,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.269882,0.337353,0.95,1,1,max_pair_account,receipt_only,0.04974,0.024615,FB43D33D10D21783CB8FEDDF3D5404801396707CE0099F578E37D8082C4D5B58
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_evening|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-26,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T20:45:00.000Z,2022-01-26T23:05:00.000Z,2022-01-27T13:00:00.000Z,1.452803,0.029494,0.062298,0.810788,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.053094,0.014319,85E4638E2587758DAF7C0228A3B3B099A7696AFC20EBE042F8B2FB8DD276D103
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_morning|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-27,NY,2022-01-26T23:05:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T20:45:00.000Z,0.810788,0.045574,0.094865,1.097014,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.270263,0.337829,0.95,1,1,max_pair_account,receipt_only,0.059434,0.011482,8B83B8FB6ECC951E75404DE29D9951D4D7AAE6EA190F82641C514507491D5397
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_evening|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-27,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T20:45:00.000Z,2022-01-27T23:05:00.000Z,2022-01-28T13:00:00.000Z,1.097014,0.065916,0.191447,0.956752,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.064764,0.01425,086F0A2483B59FB1EF97431E9BF81A592FDD0CE62C9CC9FFCB51E114A7DB0098
2022-01-24T00:00:00.000Z|USDCAD|ny_clean_et|ny_clean_morning|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-28,NY,2022-01-27T23:05:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T20:45:00.000Z,0.956752,0.050126,0.083001,0.513157,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,0.95,1,1,max_pair_account,receipt_only,0.058866,0.011708,37A23D760DFFAD7706C7DCE28AFB54663CE6F836D84E83D0E5D716674CE860C3
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|ny|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,ny|2022-01-24,NY,2022-01-24T00:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,0.640459,0.057585,0.122021,0.779038,true,harvestable_chop_candidate,true,1,false,not_applicable,0.213486,0.266858,1,1,1,max_pair_account,receipt_only,0.054877,0.005475,5D162C6BE19CF219E6EC75340211112C54D27C26CD0D1D6C6247A42D8844220F
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|asia_london|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,asia_london|2022-01-25,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T21:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,0.779038,0.1217,0.340951,1.17043,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.259679,0.324599,1,1,1,max_pair_account,receipt_only,0.078333,0.020086,66D3C5561272B22657B6F5C3FA90260C09B12FA32866F664C8FB6F54F972A5FD
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|ny|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,ny|2022-01-25,NY,2022-01-25T00:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,1.17043,0.051231,0.149533,0.423227,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.078249,0.011483,4AC210FD714F47D7C2A8A7F0CA03E3946F8C9F1103645202E234EC631A3A5304
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|asia_london|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T21:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,0.423227,0.074158,0.217699,0.662931,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.077582,0.011388,2FFF2512D94817A9F2B7BA843BF4AF1E3597D4FE949B4159A55257CC1F779CCB
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|ny|2022-01-26,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,ny|2022-01-26,NY,2022-01-26T00:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,0.662931,0.0675,0.140228,1.071177,true,harvestable_chop_candidate,true,1,false,not_applicable,0.220977,0.276221,1,1,1,max_pair_account,receipt_only,0.074435,0.009384,0C2FFA54F9C0147011437D1CB02454CDBA1294A53B5C34314F416F9CB3D37979
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|asia_london|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,2022-01-26T13:00:00.000Z,2022-01-26T21:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,1.071177,0.139357,0.37025,1.378298,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.090789,0.024986,9486741E166364267EDE9AB3ACEAC0515FA505919F6EB0E3C4C5018CC8133EE5
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|ny|2022-01-27,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,ny|2022-01-27,NY,2022-01-27T00:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,1.378298,0.008299,0.017361,0.719112,true,harvestable_chop_candidate,true,1,false,not_applicable,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.068109,0.002399,56C2BA84173358E2D136FD497ED12EC5CB12A0A940E5B994D18919620BFBA069
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|asia_london|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,2022-01-27T13:00:00.000Z,2022-01-27T21:00:00.000Z,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,0.719112,0.035427,0.086127,0.610496,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.239704,0.29963,1,1,1,max_pair_account,receipt_only,0.064948,-0.004842,4DCFA0AA25CA8DF7AC62CB2EA7F7CBE38EF3BBC20CDFD32B5C07E2BEA504549F
2022-01-24T00:00:00.000Z|USDCHF|archived_utc|ny|2022-01-28,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,archived_utc,ny|2022-01-28,NY,2022-01-28T00:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T13:00:00.000Z,2022-01-28T21:00:00.000Z,0.610496,0.1,0.165364,0.737839,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.203499,0.254374,1,1,1,max_pair_account,receipt_only,0.070117,0.006319,D509A391C056F30BF765BF3C60E93AA02FF8DE5850345647E03EF985068BE283
2022-01-24T00:00:00.000Z|USDCHF|ny_clean_et|ny_clean_morning|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,ny_clean_et,ny_clean_morning|2022-01-24,NY,2022-01-23T23:05:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,0.640459,0.052799,0.109285,0.779038,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.213486,0.266858,1,1,1,max_pair_account,receipt_only,0.050513,0.004441,BDA00E7D64612FBE35FD008B09A72A3483EF3EE61555EB323D9D0DF55A228B08
2022-01-24T00:00:00.000Z|USDCHF|ny_clean_et|ny_clean_evening|2022-01-24,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,ny_clean_et,ny_clean_evening|2022-01-24,ASIA_LONDON,2022-01-24T13:00:00.000Z,2022-01-24T20:45:00.000Z,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,0.779038,0.123774,0.349441,1.21912,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.259679,0.324599,1,1,1,max_pair_account,receipt_only,0.075094,0.020213,86B4F5F70001C078093565A7994A8A709E59E9834C496D62860647433DAF929E
2022-01-24T00:00:00.000Z|USDCHF|ny_clean_et|ny_clean_morning|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,ny_clean_et,ny_clean_morning|2022-01-25,NY,2022-01-24T23:05:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,1.21912,0.039256,0.119923,0.423227,true,harvestable_chop_candidate,true,0,true,blocked_diagnostic_only,0.3,0.375,1,1,1,max_pair_account,receipt_only,0.075564,0.008962,7BBADEDDE4C32C2419D78A595C1D996CDF11A724FDCFCA4D8D1A25E6B35A64DC
2022-01-24T00:00:00.000Z|USDCHF|ny_clean_et|ny_clean_evening|2022-01-25,path_efficiency_box_heat_alignment_centerline,2022-01-24T00:00:00.000Z,USDCHF,LONG,ny_clean_et,ny_clean_evening|2022-01-25,ASIA_LONDON,2022-01-25T13:00:00.000Z,2022-01-25T20:45:00.000Z,2022-01-25T23:05:00.000Z,2022-01-26T13:00:00.000Z,0.423227,0.076838,0.224594,0.662931,false,dead_chop_cost_churn,false,0,false,not_applicable,0.2,0.25,1,1,1,max_pair_account,receipt_only,0.075181,0.010838,740564F1758FDE3F9F953D496625411E7486400DF076056BABBC9CEDAF4C2685
