variant_id,week_open_utc,closed_week_adr,open_unrealized_adr,equity_delta_adr,equity_snapshot_adr,reset_count_week,pair_net_flatten_count_week,fill_count_week,content_hash
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-05-30T23:00:00.000Z,54.814745,-13.708959,89.485722,5608.004281,122,47,401,6B077758A5F2E29A57F81D2CCABE2C528022557E88CFF48545745CDA3E2710C3
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-06-06T23:00:00.000Z,55.212507,-19.014175,49.907291,5657.911572,119,44,365,B9B3BA093B689EBF682BB9A5275A9460BDB06A6F235334685EAD8B331825803A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-06-13T23:00:00.000Z,57.078851,-189.082072,-112.989046,5544.922526,120,43,465,80CFD22DA5225E5C09C0F5B30E3871605130558576C3B64BE0E9B566DFCB5502
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-06-20T23:00:00.000Z,58.829723,-111.17166,136.740135,5681.662661,115,37,442,FEE05BE5253FE1E6D23B40277A5049C2F40D71502AB5D8507FA098E190572349
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-06-27T23:00:00.000Z,40.301152,-20.909492,130.56332,5812.225981,95,25,342,1D0F22E9ACA5CD38EA5D575687E533AEC412009D9D8DA1A9026F866B46621652
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-07-04T23:00:00.000Z,50.920618,-23.783975,48.046135,5860.272116,117,39,492,4DEA621C933ADA53384C3CCA68668E0494969A7E5F17905892B07816318E5868
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-07-11T23:00:00.000Z,56.25661,-6.647847,73.392738,5933.664854,113,49,354,947925217D3177FCC8262C75EE96F4CBA9127B9297236EC5C452BEBF26582BDA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-07-18T23:00:00.000Z,33.221484,0,39.869331,5973.534185,105,31,372,61FF174EAE01C95BE134543FAEC678D19B2289382E563BC958208990A2EFD193
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-07-25T23:00:00.000Z,54.257479,-21.112308,33.145171,6006.679356,112,40,377,E995BF4AA8639AEB9BB5325DFA6C30EA38F6254AA33D133567726DB683382B5E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-08-01T23:00:00.000Z,50.381895,-64.724052,6.770151,6013.449507,106,30,419,022D061FD4D96086F0E74EE2F2945B48CEEF8DF44C7A0B2C9C50365B15710962
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-08-08T23:00:00.000Z,48.842293,-10.850059,102.716286,6116.165793,114,40,394,EC4ECC8B4864FD627BA3EA72F9458F4157F46F60D85875FAC862A8CFCEAB2B33
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-08-15T23:00:00.000Z,60.197273,-452.683873,-381.636541,5734.529252,104,25,572,9D67F5AF4F64951B064876D0ED356A67BBA0FC68082AEF982598549485B41632
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-08-22T23:00:00.000Z,56.785139,-126.20624,383.262772,6117.792024,108,28,429,E51C4A5704C65F63892414B1CB33F68CCD27CE29D392C977694A1B071A1D8CA9
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-08-29T23:00:00.000Z,53.141166,-55.810425,123.536981,6241.329005,102,38,394,CA0DA01D3881459231867E4C332DCA9413A8501062CF90262C1892406777BEA4
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-09-05T23:00:00.000Z,51.120505,-11.265757,95.665173,6336.994178,125,44,427,EE61BF23F9924A471C6C02A6185AD0EBCF33EF008B4B3D750549A0D57E548178
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-09-12T23:00:00.000Z,48.621729,-1.439566,58.44792,6395.442098,116,45,374,856C60C78B488A0A7466E84CBFDB5AF457C45C9C9EC0D1B85EA988A405D8F302
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-09-19T23:00:00.000Z,43.916963,-41.243304,4.113225,6399.555323,107,34,392,BBAB1C4D9966FF79D6D447802E34BF281E96A1EE7AA8BA4CF629C17493B3745F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-09-26T23:00:00.000Z,42.519514,-18.789931,64.972887,6464.52821,108,34,400,4DC3C1AE6CB0ADE89BA1CA6286942B069071D9B12FF100932DAE28D0228E6134
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-10-03T23:00:00.000Z,47.855686,-5.335567,61.31005,6525.83826,114,43,366,FBDB5DF0BA7E4B9B80AC1A1CD7E06533ADE987E155368EA295C66E8C4103C1D2
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-10-10T23:00:00.000Z,51.622741,-155.785763,-98.827455,6427.010805,104,31,429,AC0CCC517306B37C3BFFE833837677E23DE10813EDCB351092A459AAF9D3A991
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-10-17T23:00:00.000Z,47.776767,-9.936551,193.625979,6620.636784,125,40,443,EBE7720BB7EED53EE819667B2DEE40DE7FC4009CFD1C7E85FFEABFC0AB34A4DA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-10-24T23:00:00.000Z,48.830434,-2.951959,55.815026,6676.45181,115,40,374,F37B4A8112EC56EC97C4859E98AF15AD52A6957EDF8F135F869DBD5809B662FE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-10-31T23:00:00.000Z,43.026245,-26.155038,19.823166,6696.274976,110,34,416,741B7076275477CA88ED3730DCAAFEF45DD0DC3C9CB97E74CA8ED4119F106F4A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-11-08T00:00:00.000Z,43.279444,0,69.434482,6765.709458,109,41,355,54253EFA2C0A1A4B7BED6A4487DFCB75DD16D3AEC5CEF2903AA7967C54456BD8
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-11-15T00:00:00.000Z,43.367561,-27.538485,15.829076,6781.538534,112,34,436,EF3F77510A15520D50C7AB0311B68D196605DD437123D4690D9225CDA9BE3BEE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-11-22T00:00:00.000Z,53.456902,-25.973234,55.022153,6836.560687,116,40,418,163358EFDBF20AA79D5E46152CC5B51BDF306CB8678A3A86C253BD38820207E5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-11-29T00:00:00.000Z,48.818571,0,74.791805,6911.352492,124,44,405,5F1FDCCCB45614701E2CB8CF3A6FED550F33D2B95D1953C71EFBC22185CCB21F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-12-06T00:00:00.000Z,49.940673,-102.371563,-52.43089,6858.921602,93,23,397,235E63D991C65A3A0D37A4236D2A7F260EC1E0BAEA901EBE7CEB5B901C08BC40
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-12-13T00:00:00.000Z,43.879653,0,146.251216,7005.172818,112,41,383,048310DB6E8A6761A4395949698E18E4FDF6AE2778CAD76F50ABA8F78B1A99A5
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-12-20T00:00:00.000Z,58.249552,-103.585635,-45.336083,6959.836735,109,34,434,B7B254D96B92A647F918A7ED8EF2E196C74230029FBCC780D6C8B59FD657575F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2021-12-27T00:00:00.000Z,52.78799,-46.413038,109.960587,7069.797322,110,40,367,F60335952002F7344185EEB56C29357D62EF93CA494915325A2F56F4F6EB36F6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-01-03T00:00:00.000Z,40.883013,0,87.296051,7157.093373,109,37,394,525D090914351F2D6C1D81933ECA449F4FA64C17A9368925F90DD0ED2BDBBE53
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-01-10T00:00:00.000Z,48.643009,-25.26725,23.375759,7180.469132,109,37,410,A251579604AF27C4539962E01522D9964697EF36A1782742C2269FB667319252
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-01-17T00:00:00.000Z,47.596537,-13.090657,59.77313,7240.242262,119,42,405,7A132E1F7065FF53B0C2E5EBEB6B6191F87D7CF28D767591388B4DA69880EF65
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-01-24T00:00:00.000Z,40.566624,-27.431228,26.226053,7266.468315,115,37,392,C9F8D500A1EE697CD4CA1A96A02E6C1244C21E5A97B2AE1C22F3EA7D3CAE0A32
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-01-31T00:00:00.000Z,45.347831,-42.279155,30.499904,7296.968219,111,39,394,A6F263FFD5DAEA8D93C0805B413EA493EBCE0F5993F9D6E500DB58C104CD2F5B
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-02-07T00:00:00.000Z,43.729508,0,86.008663,7382.976882,117,40,396,23DA57AD05AEEDFEE98FC46CF56DE753B5DC1FDFC29B7EC0E84DCC0F4B9B15A1
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-02-14T00:00:00.000Z,53.599013,-5.787721,47.811292,7430.788174,121,48,376,7AD7F9DC7371820EBAE8BB04E399DEED88B11F35B481E8061BAB8DE9F3BBA1FD
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-02-21T00:00:00.000Z,47.046003,-33.795121,19.038603,7449.826777,117,43,419,9D8E58F344F08F1AC78627FF6A63006DAC456F074BF883F762E9B5667366428F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-02-28T00:00:00.000Z,51.539899,-264.672736,-179.337716,7270.489061,103,31,431,9B4097C6D90F5FE83CCF00E46211604B4283C903D2C93C05804FBB75DC05E45E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-03-07T00:00:00.000Z,47.137177,-32.663847,279.146066,7549.635127,116,41,400,34C657F3E1C65E2C1C92B4CBBD4706C447424BD0D91A1565423973DD763D6245
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-03-13T23:00:00.000Z,47.138972,-71.34252,8.460299,7558.095426,111,34,436,B965C29A56D8722A598A49E4658EC0E3DE46FBA13C99B0920066CEFE42C41922
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-03-20T23:00:00.000Z,64.729631,-255.55239,-119.480239,7438.615187,113,32,498,8D30A4E19ECD8D779E2284F44BAA52E7F31781C92F4E0035979D11AE7682504D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-03-27T23:00:00.000Z,42.380613,0,297.933003,7736.54819,110,37,408,8B6EFD0CC34CE2B2FE444C88A9B215D77CE4C8022BD2B4764CB321875FAE5B7A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-04-03T23:00:00.000Z,40.791827,-17.046105,23.745722,7760.293912,104,29,407,3667B9D0A6038ACFB1DA4C0E9C56A10658F281253738E64E8E65871E27FEDE4A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-04-10T23:00:00.000Z,41.938074,0,58.984179,7819.278091,113,39,380,913481C1A8E3C0E593839F770FB9C9989E0A4D133636F549642DF4125A532248
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-04-17T23:00:00.000Z,46.542511,-20.362968,26.179543,7845.457634,112,38,444,1D9B831358CC3877D169E127204DB13ABDE1ED316D395D1834F6C58F576962CC
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-04-24T23:00:00.000Z,42.871575,-38.869657,24.364886,7869.82252,105,34,389,DB2914415A34FAA6764747E39095963AA5F22B8CC9D3790C3A33289A193CE517
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-05-01T23:00:00.000Z,48.316111,-8.661567,78.524201,7948.346721,109,40,372,2A233DBB9D88B030B68A3298C1DB0534EC27126455364DA419198B2013DC6FFB
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-05-08T23:00:00.000Z,38.071532,0,46.733099,7995.07982,105,36,344,891659BD8027EED82B8F80F29567365AF62F8C542AAD0730598C685F97BE4A09
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-05-15T23:00:00.000Z,50.91503,-26.927056,23.987974,8019.067794,127,45,420,C25A44E436E8E1AAF03D1D0F9F2DDBF306536B5BE46E6D98BD01958AAE373E11
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-05-22T23:00:00.000Z,50.315241,-14.801724,62.440573,8081.508367,118,39,393,DFD563912F8BC8B93C300E701A6D193CC6B158A69073CD4C80426560F58BE317
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-05-29T23:00:00.000Z,56.077222,-134.961749,-64.082803,8017.425564,102,32,404,C5DD5AAAC84C0E0581B4E5142DECF255D799913129BB7AC3BFB0568961E23C7C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-06-05T23:00:00.000Z,47.128977,-73.637275,108.453451,8125.879015,108,33,451,5D433B8AA6FE854CE95867F7FE640FE1BC18777B6B7545F6BB6A0241B6F31071
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-06-12T23:00:00.000Z,43.476018,0,117.113293,8242.992308,115,38,396,A19A49C290B73E185BDD78B74087FC9396B3E3FD75B49F09CAF50310A56C4C3D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-06-19T23:00:00.000Z,47.083706,-10.542455,36.541251,8279.533559,108,36,367,57AC442AA7162C453F97B6A9A27A4A322A050E2BAFB4A0F6B395C6A1186F50FC
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-06-26T23:00:00.000Z,53.124519,-72.535079,-8.868105,8270.665454,103,27,408,28599A87FE3F9FFF4FDD3861CFC8026A7E16CA5F0E79883AD7B026B82E6FB91A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-07-03T23:00:00.000Z,47.169299,-40.155075,79.549303,8350.214757,112,36,451,08402C4B77A0E0F7AD2494EE19C4A232809D5D093AF2CD28AC034168C0E5C136
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-07-10T23:00:00.000Z,43.218793,0,83.373868,8433.588625,112,41,370,6F39DEB4B1002DE7D2E34284A48588EDD85ACCB9BA63A01202AC6A8120CE5702
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-07-17T23:00:00.000Z,46.958529,-1.912355,45.046174,8478.634799,110,43,371,56E95E11A2D881701FCA911CF0167F0335A4765DC9E4591B8D9D6FC6BA61AC75
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-07-24T23:00:00.000Z,42.6848,-15.158277,29.438878,8508.073677,106,37,387,276B71FAD66AFFD13DB5DE5ED11808D609CD42664ECDA7E1A0C172265F5D3448
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-07-31T23:00:00.000Z,46.147629,-1.95143,59.354476,8567.428153,120,42,415,EEB40F75F4DD50247196988CDFAC0556C736EB7E9A426C338C9869020069C9E6
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-08-07T23:00:00.000Z,52.855839,-127.193477,-72.386208,8495.041945,101,29,438,9B6093F5F6BAA67137577DA14710E432677EA1A2F7968A09F6F8AEE62C17A370
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-08-14T23:00:00.000Z,41.484329,-46.878257,121.799549,8616.841494,102,30,399,2153C9DE36918B43551355E857B973B59586C0440CD237F09DEE248FE9860D91
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-08-21T23:00:00.000Z,49.964801,-12.19876,84.644298,8701.485792,111,40,359,3EF7B6A980180714051FEE2761A0221E49F34ACE4BB43FAE6AEC43A2A95A9D3E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-08-28T23:00:00.000Z,48.248971,-45.125455,15.322276,8716.808068,113,38,414,4BBC8EB736481B61613F3059B6352E380C41C73D44EFB828D8A742EF1A1ABDAF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-09-04T23:00:00.000Z,53.875939,-177.772477,-78.771083,8638.036985,111,33,494,3E0BF1FB1E217A8FAF4019FDE1615D8EF69B8ABB008133A376AC5B77B1260718
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-09-11T23:00:00.000Z,56.684253,-51.755928,182.700802,8820.737787,120,44,437,D669B5D80C2FCECDCAAE32E4C4A27045AA43F4335CA1B551A83DFAAE7B3F391A
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-09-18T23:00:00.000Z,53.830943,-41.213326,64.373545,8885.111332,122,44,412,EB67C580AF59E34690B596068E4C74E807AB8889D6EB60D83D3996FD9436E7F2
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-09-25T23:00:00.000Z,48.236672,-0.919018,88.53098,8973.642312,112,42,466,72A81069CC174A6477E69E1874C3873749C6A56C04124C650FA1136B4A56BD97
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-10-02T23:00:00.000Z,37.247418,0,38.166436,9011.808748,103,35,362,F5E53B2AE549E6D9C7F10C30A457EA1E6066043186CA43BBB18B65D947638D86
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-10-09T23:00:00.000Z,58.068758,-74.560866,-16.492108,8995.31664,114,41,412,94F64C60BB6AA7EFBBDD8190E95719602E4BCF0440DF5AF1361FD01D864FF249
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-10-16T23:00:00.000Z,52.606803,-38.189251,88.978418,9084.295058,110,35,402,32350C1A0079F3F12A32A7960F616F4B5907E9FD88B10B2182A7CBB53501737D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-10-23T23:00:00.000Z,49.472434,-10.135403,77.526282,9161.82134,121,41,415,1BCE7D1DAC8C79969F8C6CE65E6607BE67B3808C4FEBD5D9CF15C26760F06D8D
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-10-30T23:00:00.000Z,52.154308,-67.666401,-5.37669,9156.44465,111,36,415,C25DCC9A34BEF18DFF8242308C2B81B3F3185817E0BFA82C3EAE257306CB6DE0
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-11-07T00:00:00.000Z,49.35597,-138.407749,-21.385378,9135.059272,106,37,412,E3E4DD152E1D442D090574852D7E6BE76DE9A4A6D5B020C17E65E07928943F7C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-11-14T00:00:00.000Z,45.292746,-4.149414,179.551081,9314.610353,109,39,381,2B5875524D4108144EF7E004956FB954776C94A746624FD420FBF37A637ED72E
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-11-21T00:00:00.000Z,56.570222,-49.799335,10.920301,9325.530654,95,28,368,8E1624ABC20DA9EC2BD6BC99951560CA86004CA84BC454C56D90ABD5CEB68634
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-11-28T00:00:00.000Z,46.554376,0,96.353711,9421.884365,115,44,392,44680C4E1D618A92A63B659B9BCC99174AE93ED9E90887F814BD98D94BCFB846
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-12-05T00:00:00.000Z,39.171868,-6.333334,32.838534,9454.722899,108,35,379,D6CF10B48A8A7264EFAC4E337483BE73EE73B8B9F9A9BCD7432E8F0586903EF4
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-12-12T00:00:00.000Z,53.95545,0,60.288784,9515.011683,123,49,419,F096D9797AC1BCD27861547C9B588C4C242E3828088781F2E7FCEEBF9AE1C992
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-12-19T00:00:00.000Z,63.07966,-123.233119,-60.153459,9454.858224,109,33,463,32E8ABAE22EB881F8ED09AAFD4FA5B58376E516C957241BB99D024B5D6E0828B
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2022-12-26T00:00:00.000Z,49.773119,-5.049156,167.957082,9622.815306,116,45,371,828DE9C3D57782B252D17507F2D8EDB2C9685D6BE8F74FC20308FF31EBFA652F
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-01-02T00:00:00.000Z,56.392809,-18.56149,42.880475,9665.695781,115,42,433,5771526F30CB796A8ACB00624251E5149519EA6C21CF3A4862EB6A20BEACCB1C
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-01-09T00:00:00.000Z,61.071168,-96.820026,-17.187368,9648.508413,115,38,432,BCD8FEA4AD17113D76576B416FB9F3632D16BA4C3E547655D3EBB20796094B78
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-01-16T00:00:00.000Z,53.747976,-34.626022,115.94198,9764.450393,115,40,475,96019782AFC5DCD141DF654EF0F4E77D032745BB0503A4752E679E29179BFE61
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-01-23T00:00:00.000Z,48.396316,-45.447393,37.574945,9802.025338,104,33,390,BD057175C3E0D3CD98DC6D42ED461047BE91A8B66E0861C69D242530DBE122DC
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-01-30T00:00:00.000Z,50.122674,-75.085119,20.484948,9822.510286,105,33,391,A7FE01E62B88F1475BB58CA2326F3D0DF9A06D101E6EC8BEDAECB13632E783E8
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-02-06T00:00:00.000Z,54.694966,-30.626056,99.154029,9921.664315,120,43,388,0C159237B58ABFBDB4F15462B3191A8DB878AFED9C0BD99F7C18E7A7E4C9B6BC
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-02-13T00:00:00.000Z,45.747625,-19.507773,56.865908,9978.530223,107,35,395,D1968D25E7DEED9EEBD2F77EBB93C7EE4F57F21456B56D452E310C0D79DF5379
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-02-20T00:00:00.000Z,53.652365,-49.872529,23.287609,10001.817832,118,42,415,0A50053C20673F2F637B772B8EA539DA8188BB1647A1B6B1819B198CC42DD408
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-02-27T00:00:00.000Z,43.365368,0,93.237897,10095.055729,115,39,382,F1A8C84982B55D7FBE7CD6427078D7472E2475A7B9962A35DA71CFCEC270A3FA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-03-06T00:00:00.000Z,57.70038,-164.184296,-106.483916,9988.571813,109,32,480,0114FAB9C7797AC032D8B049907FBEDA5567B95ACA1D7306B093E4EF91C08273
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-03-12T23:00:00.000Z,47.597904,0,211.7822,10200.354013,118,44,393,6A4A05C7164E20D2D4FE78B325A83AF4B133322D97356A02ED3D203EF28090BA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-03-19T23:00:00.000Z,48.372693,-13.000563,35.37213,10235.726143,112,38,409,40F2303FA413A1049EFB46D5ABC41347E1739839AE310CFE3F03222687E13E6B
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-03-26T23:00:00.000Z,57.307793,-62.069932,8.238424,10243.964567,106,30,392,E88F0F28F06706E2A5667CDD4DF5E5DBD3328213BF28104B9031725142F04EA7
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-04-02T23:00:00.000Z,49.039373,-51.906306,59.202999,10303.167566,109,31,416,1ACECD3745C4154432FC3CDF688E6E31CC16DDC8786ECCBFC61FC43881DC8337
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-04-09T23:00:00.000Z,60.33546,-54.132141,58.109625,10361.277191,116,36,411,B7BBC9E779BBA78338EFCF3F8FDDDF7FF98AEFE64D09F6A9C4C693E909554EBF
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-04-16T23:00:00.000Z,57.747361,-66.390833,45.488669,10406.76586,115,37,420,7E05CA2213C56FE4426E71C216B0263E57EA758889CF09A624546B89908723CA
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-04-23T23:00:00.000Z,41.840881,-25.019655,83.212059,10489.977919,109,36,406,A79E1CC1A202852F14A60E31612CD8B97530EFC1422C155F7B541C05FBD45764
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-04-30T23:00:00.000Z,45.892574,-16.364183,54.548046,10544.525965,109,35,458,9501D0B9A1D442E260BE5C92FAB29AA27AF5174B9D7E819BEBEF284EE5B60027
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-05-07T23:00:00.000Z,54.486354,-51.798369,19.052168,10563.578133,104,29,393,B4EB75BFDB43E038808075044FF55AD115C639AB56A66AA09FE47915DC538223
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-05-14T23:00:00.000Z,62.552896,-89.536862,24.814403,10588.392536,113,33,410,8007674AC5534578DA4E09239697F3E51AD7E3524140F88E03BDB7F9FDC38EBE
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-05-21T23:00:00.000Z,74.516702,-201.230769,-37.177205,10551.215331,113,38,466,28FC5806BE6D84728F93B5AA97BEA99D6DC6D03572A731DC2E7227AE47520955
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-05-28T23:00:00.000Z,49.91676,0,251.147529,10802.36286,120,46,387,E84A017977DF19C30410E47C339237746624A952A4571D50547DBBEDA0A00C16
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-06-04T23:00:00.000Z,49.315703,-3.848447,45.467256,10847.830116,115,41,384,B8618518CADB70589E2DEA2E696874E5DD46BE009EADD192A7888B45923BF4A9
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-06-11T23:00:00.000Z,49.868409,-224.115078,-170.398222,10677.431894,107,33,446,D438042AA167A74157C90EA783CF8C630C92DBBB835DFFE3BD57A539776C0F14
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-06-18T23:00:00.000Z,51.36664,-86.555332,188.926386,10866.35828,113,41,408,44CFDDAFDD2F2775691F3178794A32D18BA170417B203751527AA4DA80843DE8
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-06-25T23:00:00.000Z,48.770142,-2.403805,132.921669,10999.279949,125,44,416,3016ACF84C02D747A581A616190D9F349D7CE69A3FF0BB6F5CFA2FE37439AA76
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-07-02T23:00:00.000Z,50.620199,-21.755451,31.268553,11030.548502,115,41,372,A7018F83CD3A08D96F2D2D235D397E38242E8D4277529EF3CFA31295C11BD8EB
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-07-09T23:00:00.000Z,56.78925,-249.585297,-171.040596,10859.507906,115,38,527,CF094A4E42672B1F2899EA98697ED5F46EE86AAACDB85C0B184E34B35CFE7EC9
HEDGED_GRID_T100_S020_L3_PAIR_NET_TP_1ADR,2023-07-16T23:00:00.000Z,54.697382,-107.366775,196.915904,11056.42381,112,38,423,F4B796E65DA2E0B3C19D889D890DA0B15C3EF439519AF4742BB52B64F6B0EDB1
