date,teams,season,HM_total,Book_total,season_avg_total,edge_points,final_total,result,profit_units
2024-03-10,North Dakota State @ St. Thomas,2024,142.34908688883039,132.5,145.3018276762402,9.849086888830385,126.0,L,-1.0
2024-03-10,Portland @ San Francisco,2024,152.60844055227724,142.5,145.3018276762402,10.108440552277244,123.0,L,-1.0
2024-03-12,Georgia Tech @ Notre Dame,2024,139.28838189926194,131.5,145.3018276762402,7.788381899261935,164.0,W,0.9090909090909092
2024-03-13,Coppin State @ Norfolk State,2024,146.83006626830024,129.25,145.3018276762402,17.580066268300243,126.0,L,-1.0
2024-03-13,Georgetown @ Providence,2024,147.51044088853527,140.5,145.3018276762402,7.010440888535271,130.0,L,-1.0
2024-03-13,Lehigh @ Colgate,2024,147.4167908772048,136.0,145.3018276762402,11.41679087720479,129.0,L,-1.0
2024-03-13,Notre Dame @ Wake Forest,2024,147.70646202517852,136.5,145.3018276762402,11.206462025178524,131.0,L,-1.0
2024-03-13,Rice @ Wichita State,2024,145.058074832278,139.5,145.3018276762402,5.55807483227801,169.0,W,0.9090909090909092
2024-03-14,Cincinnati @ Baylor,2024,148.2313105542745,138.5,145.3018276762402,9.7313105542745,124.0,L,-1.0
2024-03-15,Ohio @ Akron,2024,146.3030173109388,140.25,145.3018276762402,6.053017310938799,127.0,L,-1.0
2024-03-15,Providence @ Marquette,2024,146.40428508140008,137.75,145.3018276762402,8.654285081400076,147.0,W,0.8695652173913042
2024-03-16,Delaware State @ Howard,2024,142.32015044807167,136.5,145.3018276762402,5.820150448071672,137.0,W,0.9090909090909092
2024-03-16,Kent State @ Akron,2024,137.20703878202397,132.0,145.3018276762402,5.207038782023972,123.0,L,-1.0
2024-03-16,Long Beach State @ UC Davis,2024,152.6975625909125,144.5,145.3018276762402,8.197562590912497,144.0,L,-1.0
2024-03-17,Duquesne @ VCU,2024,138.9812697079612,130.5,145.3018276762402,8.48126970796119,108.0,L,-1.0
2024-03-21,Duquesne @ BYU,2024,146.54738095903943,141.5,145.3018276762402,5.04738095903943,138.0,L,-1.0
2024-03-22,Colgate @ Baylor,2024,152.12635778100992,137.5,145.3018276762402,14.626357781009915,159.0,W,0.9090909090909092
2024-11-04,Coppin State @ Wake Forest,2025,156.09324971295442,143.5,145.56715095676824,12.593249712954417,113.0,L,-1.0
2024-11-06,Coppin State @ High Point,2025,156.21656533057742,143.5,145.56715095676824,12.716565330577424,144.0,W,0.9090909090909092
2024-11-09,Pepperdine @ UC San Diego,2025,149.88934353687284,144.5,145.56715095676824,5.389343536872843,170.0,W,0.9523809523809523
2024-11-11,Coppin State @ Virginia,2025,134.65314670891948,122.5,145.56715095676824,12.15314670891948,107.0,L,-1.0
2024-11-12,Hampton @ Providence,2025,148.6970632615531,138.5,145.56715095676824,10.197063261553097,111.0,L,-1.0
2024-11-13,Long Beach State @ San Francisco,2025,153.18141284625335,144.5,145.56715095676824,8.681412846253352,138.0,L,-1.0
2024-11-15,Army @ Marist,2025,136.55328651134474,131.5,145.56715095676824,5.053286511344737,179.0,W,0.9090909090909092
2024-11-16,Idaho State @ San Diego,2025,145.5660980210375,138.5,145.56715095676824,7.066098021037504,144.0,W,0.9090909090909092
2024-11-16,Northwestern State @ Rice,2025,150.37367483128878,139.5,145.56715095676824,10.873674831288781,152.0,W,0.9090909090909092
2024-11-16,Pepperdine @ UC Irvine,2025,150.767480244913,144.25,145.56715095676824,6.517480244913003,142.0,L,-1.0
2024-11-16,Portland @ Long Beach State,2025,159.026395250517,140.75,145.56715095676824,18.276395250516998,124.0,L,-1.0
2024-11-19,Cleveland State @ Minnesota,2025,135.28384779250618,128.5,145.56715095676824,6.7838477925061795,105.0,L,-1.0
2024-11-19,Hampton @ UMBC,2025,150.68244361623061,145.5,145.56715095676824,5.182443616230614,146.0,W,0.8695652173913042
2024-11-19,Rice @ Louisiana,2025,152.83330794360953,142.5,145.56715095676824,10.333307943609526,144.0,W,0.8695652173913042
2024-11-20,Coppin State @ George Mason,2025,141.57891458401434,134.0,145.56715095676824,7.578914584014342,148.0,W,0.9090909090909092
2024-11-20,Detroit Mercy @ Ball State,2025,151.7012904365225,143.5,145.56715095676824,8.201290436522498,129.0,L,-1.0
2024-11-22,Baylor @ Tennessee,2025,149.07604345533156,142.5,145.56715095676824,6.576043455331558,139.0,L,-1.0
2024-11-22,Monmouth @ Stephen F. Austin,2025,139.1917217430185,134.0,145.56715095676824,5.1917217430184905,139.0,W,0.9090909090909092
2024-11-22,Presbyterian @ Youngstown State,2025,143.6346345340031,135.0,145.56715095676824,8.634634534003112,109.0,L,-1.0
2024-11-23,Fresno State @ Long Beach State,2025,150.10295763012252,140.5,145.56715095676824,9.602957630122518,141.0,W,0.9523809523809523
2024-11-23,Youngstown State @ Stephen F. Austin,2025,137.31161513341138,129.0,145.56715095676824,8.31161513341138,121.0,L,-1.0
2024-11-24,Drake @ Vanderbilt,2025,148.26224562074606,142.5,145.56715095676824,5.762245620746057,151.0,W,0.9523809523809523
2024-11-24,Hampton @ Boise State,2025,147.1909656823536,139.5,145.56715095676824,7.690965682353607,152.0,W,0.9523809523809523
2024-11-24,Missouri State @ High Point,2025,149.89211671547082,141.5,145.56715095676824,8.39211671547082,132.0,L,-1.0
2024-11-25,Hampton @ Duquesne,2025,141.8844681518772,135.75,145.56715095676824,6.134468151877201,123.0,L,-1.0
2024-11-25,Merrimack @ UMass Lowell,2025,143.98292743770412,137.5,145.56715095676824,6.48292743770412,155.0,W,0.9090909090909092
2024-11-25,Missouri State @ Boston College,2025,143.4728788251832,134.0,145.56715095676824,9.472878825183187,150.0,W,0.9090909090909092
2024-11-25,San Jose State @ UTEP,2025,145.22621936925157,136.5,145.56715095676824,8.726219369251567,136.0,L,-1.0
2024-11-26,Cal State Fullerton @ Pepperdine,2025,143.46519597737938,136.5,145.56715095676824,6.965195977379381,135.0,L,-1.0
2024-11-26,Grand Canyon @ Stanford,2025,152.08940518401488,144.5,145.56715095676824,7.589405184014879,149.0,W,0.9090909090909092
2024-11-26,Hampton @ High Point,2025,149.17450730353835,138.5,145.56715095676824,10.674507303538348,149.0,W,0.9090909090909092
2024-11-26,NJIT @ Cleveland State,2025,138.87125507476065,132.25,145.56715095676824,6.621255074760654,109.0,L,-1.0
2024-11-26,Siena @ Jacksonville,2025,138.63288030542031,129.5,145.56715095676824,9.132880305420315,139.0,W,0.9090909090909092
2024-11-26,Wyoming @ Tulane,2025,149.89098840739888,142.0,145.56715095676824,7.890988407398879,127.0,L,-1.0
2024-11-27,Long Beach State @ San Jose State,2025,147.56898459690996,125.5,145.56715095676824,22.068984596909957,148.0,W,0.8695652173913042
2024-11-28,Northern Iowa @ North Texas,2025,135.344686567799,126.0,145.56715095676824,9.344686567798988,116.0,L,-1.0
2024-11-29,Alcorn State @ South Alabama,2025,138.35814458498413,131.5,145.56715095676824,6.858144584984132,139.0,W,0.8695652173913042
2024-11-29,Binghamton @ Niagara,2025,146.84179848019798,135.5,145.56715095676824,11.34179848019798,127.0,L,-1.0
2024-11-29,Minnesota @ Wake Forest,2025,135.2773016735431,127.5,145.56715095676824,7.777301673543093,108.0,L,-1.0
2024-11-29,Morehead State @ Cleveland State,2025,137.2121566748021,128.0,145.56715095676824,9.212156674802088,140.0,W,0.9090909090909092
2024-11-29,Pepperdine @ New Mexico State,2025,143.7310464651626,138.5,145.56715095676824,5.231046465162592,152.0,W,0.9090909090909092
2024-11-30,Air Force @ Wright State,2025,142.41230522148226,136.5,145.56715095676824,5.9123052214822565,127.0,L,-1.0
2024-11-30,Appalachian State @ UNC Wilmington,2025,138.50454343034085,133.5,145.56715095676824,5.004543430340846,137.0,W,0.8695652173913042
2024-11-30,Colgate @ Sam Houston,2025,147.25085945893778,136.75,145.56715095676824,10.500859458937782,160.0,W,0.8695652173913042
2024-11-30,Kennesaw State @ Kent State,2025,157.0965139203538,140.5,145.56715095676824,16.5965139203538,127.0,L,-1.0
2024-11-30,Monmouth @ Seton Hall,2025,135.18060899658022,129.5,145.56715095676824,5.680608996580219,114.0,L,-1.0
2024-11-30,Niagara @ Lafayette,2025,141.45415614263217,135.0,145.56715095676824,6.454156142632172,106.0,L,-1.0
2024-11-30,San Diego State @ Houston,2025,134.27849102929957,126.5,145.56715095676824,7.778491029299573,143.0,W,0.8695652173913042
2024-11-30,Towson @ UC Irvine,2025,134.23688876812474,128.5,145.56715095676824,5.736888768124743,127.0,L,-1.0
2024-12-01,Binghamton @ Lafayette,2025,136.77246332445242,127.0,145.56715095676824,9.772463324452417,163.0,W,0.9090909090909092
2024-12-01,Iona @ Rice,2025,139.94977444641526,133.5,145.56715095676824,6.449774446415262,136.0,W,0.8695652173913042
2024-12-03,Notre Dame @ Georgia,2025,146.4387879270693,140.0,145.56715095676824,6.438787927069313,117.0,L,-1.0
2024-12-03,Syracuse @ Tennessee,2025,153.1015553848156,144.0,145.56715095676824,9.101555384815612,166.0,W,0.9090909090909092
2024-12-03,UTSA @ Saint Mary's,2025,148.323130041049,141.5,145.56715095676824,6.823130041049012,156.0,W,0.9090909090909092
2024-12-03,Utah Valley @ Stanford,2025,146.88993899021713,141.0,145.56715095676824,5.889938990217132,140.0,L,-1.0
2024-12-03,Washington @ UCLA,2025,142.02973370976014,137.0,145.56715095676824,5.029733709760137,127.0,L,-1.0
2024-12-04,NJIT @ Seton Hall,2025,128.40872768178951,121.5,145.56715095676824,6.9087276817895145,123.0,W,0.9523809523809523
2024-12-04,Rider @ Fairfield,2025,140.9849421069904,133.5,145.56715095676824,7.484942106990388,153.0,W,0.8695652173913042
2024-12-04,Virginia @ Florida,2025,139.61998017765325,133.0,145.56715095676824,6.619980177653247,156.0,W,0.9090909090909092
2024-12-05,Cleveland State @ Milwaukee,2025,150.03280593567942,141.0,145.56715095676824,9.03280593567942,146.0,W,0.9090909090909092
2024-12-05,East Texas A&M @ Houston Christian,2025,142.4761628328429,135.5,145.56715095676824,6.976162832842903,162.0,W,0.8695652173913042
2024-12-05,Long Beach State @ Cal State Fullerton,2025,145.88770481120486,127.0,145.56715095676824,18.887704811204856,129.0,W,0.925925925925926
2024-12-05,Wright State @ Oakland,2025,146.76873352187363,139.0,145.56715095676824,7.768733521873628,130.0,L,-1.0
2024-12-06,Siena @ Niagara,2025,144.46472457344504,127.5,145.56715095676824,16.96472457344504,137.0,W,0.9090909090909092
2024-12-07,Boston College @ Wake Forest,2025,142.9078210316589,134.5,145.56715095676824,8.407821031658898,138.0,W,0.9090909090909092
2024-12-07,Butler @ Houston,2025,140.94641981760353,134.5,145.56715095676824,6.446419817603527,130.0,L,-1.0
2024-12-07,Kansas City @ Montana State,2025,144.7997040431342,139.75,145.56715095676824,5.049704043134199,136.0,L,-1.0
2024-12-07,Oakland @ Youngstown State,2025,138.25969077927823,131.5,145.56715095676824,6.75969077927823,116.0,L,-1.0
2024-12-07,Saint Mary's @ Utah,2025,148.40878568269312,141.5,145.56715095676824,6.9087856826931215,135.0,L,-1.0
2024-12-07,Seattle @ UTEP,2025,146.2544604164437,134.0,145.56715095676824,12.254460416443692,160.0,W,0.925925925925926
2024-12-07,Tulane @ George Mason,2025,145.8941584508744,138.0,145.56715095676824,7.894158450874386,140.0,W,0.9090909090909092
2024-12-07,USC @ Washington,2025,149.63814235941345,141.5,145.56715095676824,8.13814235941345,146.0,W,0.8695652173913042
2024-12-07,Wofford @ Elon,2025,145.66618179922335,139.5,145.56715095676824,6.166181799223352,135.0,L,-1.0
2024-12-08,Bucknell @ Radford,2025,139.59129380937034,133.5,145.56715095676824,6.091293809370342,144.0,W,0.8695652173913042
2024-12-08,Colgate @ Northeastern,2025,140.472925237675,134.5,145.56715095676824,5.972925237675014,153.0,W,0.9523809523809523
2024-12-09,Hofstra @ Norfolk State,2025,138.3575679303351,133.0,145.56715095676824,5.357567930335108,147.0,W,0.9090909090909092
2024-12-15,Montana State @ USC,2025,150.11030810093166,143.0,145.56715095676824,7.110308100931661,152.0,W,0.9090909090909092
2024-12-16,South Alabama @ TCU,2025,142.50720428502188,136.5,145.56715095676824,6.007204285021885,107.0,L,-1.0
2024-12-17,Drake @ Kansas State,2025,145.32768865577242,133.5,145.56715095676824,11.82768865577242,143.0,W,0.9523809523809523
2024-12-17,Seton Hall @ Villanova,2025,132.00824369923174,126.25,145.56715095676824,5.758243699231741,146.0,W,0.9523809523809523
2024-12-18,Austin Peay @ Ohio,2025,146.6838612724153,141.5,145.56715095676824,5.1838612724152995,136.0,L,-1.0
2024-12-18,Canisius @ Loyola Chicago,2025,148.221423684098,140.0,145.56715095676824,8.221423684098,132.0,L,-1.0
2024-12-18,Mercyhurst @ Binghamton,2025,139.07896133889653,132.5,145.56715095676824,6.578961338896534,122.0,L,-1.0
2024-12-18,Toledo @ Houston,2025,150.09795512567302,140.5,145.56715095676824,9.597955125673025,127.0,L,-1.0
2024-12-18,Youngstown State @ Wright State,2025,151.3762721805112,143.5,145.56715095676824,7.876272180511194,150.0,W,0.9090909090909092
2024-12-19,Long Beach State @ Pepperdine,2025,152.80383186585448,138.5,145.56715095676824,14.303831865854477,155.0,W,0.9090909090909092
2024-12-19,Merrimack @ Saint Mary's,2025,134.62265671073902,128.5,145.56715095676824,6.122656710739022,141.0,W,0.9090909090909092
2024-12-20,Appalachian State @ North Texas,2025,131.4017317406415,123.5,145.56715095676824,7.901731740641509,132.0,W,0.9090909090909092
2024-12-20,Holy Cross @ Siena,2025,139.82244276173242,131.5,145.56715095676824,8.322442761732418,148.0,W,0.9090909090909092
2024-12-20,Jackson State @ UTEP,2025,149.41142703812378,139.5,145.56715095676824,9.911427038123776,128.0,L,-1.0
2024-12-20,Rider @ Penn,2025,142.19818109526665,136.5,145.56715095676824,5.698181095266648,145.0,W,0.9090909090909092
2024-12-21,Green Bay @ Drake,2025,146.79049860870956,137.5,145.56715095676824,9.290498608709555,134.0,L,-1.0
2024-12-21,Lamar @ Texas Tech,2025,151.52713520186873,140.5,145.56715095676824,11.027135201868731,158.0,W,0.9090909090909092
2024-12-21,Niagara @ St. Bonaventure,2025,144.24733929279154,129.5,145.56715095676824,14.747339292791537,123.0,L,-1.0
2024-12-21,Wake Forest @ Clemson,2025,139.80661374426865,134.0,145.56715095676824,5.806613744268645,135.0,W,0.9090909090909092
2024-12-21,Yale @ UTEP,2025,147.1062987468188,142.0,145.56715095676824,5.106298746818794,149.0,W,0.9090909090909092
2024-12-22,Houston Christian @ North Texas,2025,138.0721482036916,128.0,145.56715095676824,10.072148203691597,108.0,L,-1.0
2024-12-22,Mercyhurst @ West Virginia,2025,142.55375269058138,136.0,145.56715095676824,6.553752690581376,113.0,L,-1.0
2024-12-22,Montana State @ TCU,2025,147.66702640743404,139.5,145.56715095676824,8.167026407434037,130.0,L,-1.0
2024-12-22,Utah State @ Saint Mary's,2025,151.4929285353689,143.0,145.56715095676824,8.49292853536889,143.0,P,0.0
2024-12-28,Marshall @ Elon,2025,150.80357107140088,144.5,145.56715095676824,6.3035710714008815,132.0,L,-1.0
2024-12-28,Pacific @ Saint Mary's,2025,142.9584567156714,136.5,145.56715095676824,6.458456715671389,130.0,L,-1.0
2024-12-28,Utah State @ San Diego State,2025,149.55773877626004,142.0,145.56715095676824,7.557738776260038,133.0,L,-1.0
2024-12-29,Belmont @ Drake,2025,153.73990289166198,140.5,145.56715095676824,13.239902891661984,111.0,L,-1.0
2024-12-29,Binghamton @ Marist,2025,139.81639291054472,131.5,145.56715095676824,8.316392910544721,120.0,L,-1.0
2024-12-29,Le Moyne @ Niagara,2025,149.0684795548975,142.5,145.56715095676824,6.568479554897493,157.0,W,0.9523809523809523
2024-12-29,Wright State @ Cleveland State,2025,151.65184432574102,144.5,145.56715095676824,7.151844325741024,142.0,L,-1.0
2024-12-31,Norfolk State @ Tennessee,2025,145.63812878767044,140.5,145.56715095676824,5.138128787670439,119.0,L,-1.0
2024-12-31,Seton Hall @ Xavier,2025,141.56045333988743,134.0,145.56715095676824,7.560453339887431,166.0,W,0.9090909090909092
2024-12-31,Utah State @ Nevada,2025,153.6795791397142,145.0,145.56715095676824,8.679579139714207,133.0,L,-1.0
2024-12-31,Virginia Tech @ Duke,2025,144.53054996538313,136.5,145.56715095676824,8.03054996538313,153.0,W,0.9090909090909092
2024-12-31,West Virginia @ Kansas,2025,151.01619944864308,141.5,145.56715095676824,9.516199448643079,123.0,L,-1.0
2025-01-01,Valparaiso @ Missouri State,2025,147.95287457312554,139.5,145.56715095676824,8.452874573125541,145.0,W,0.9523809523809523
2025-01-03,Marist @ Iona,2025,140.26215270374556,132.5,145.56715095676824,7.762152703745556,135.0,W,0.9090909090909092
2025-01-04,Arkansas @ Tennessee,2025,151.48340222108783,143.5,145.56715095676824,7.983402221087829,128.0,L,-1.0
2025-01-04,Austin Peay @ Jacksonville,2025,138.9197415324605,130.5,145.56715095676824,8.419741532460506,112.0,L,-1.0
2025-01-04,BYU @ Houston,2025,146.21083130965891,133.5,145.56715095676824,12.710831309658914,141.0,W,0.8695652173913042
2025-01-04,Duquesne @ Davidson,2025,142.85526115077482,132.5,145.56715095676824,10.355261150774822,148.0,W,0.9090909090909092
2025-01-04,Hampton @ Elon,2025,146.2754777691211,137.5,145.56715095676824,8.775477769121096,132.0,L,-1.0
2025-01-04,Hofstra @ Northeastern,2025,140.12194517750189,131.5,145.56715095676824,8.621945177501885,92.0,L,-1.0
2025-01-04,Houston Christian @ Lamar,2025,149.28159470403702,136.5,145.56715095676824,12.781594704037019,124.0,L,-1.0
2025-01-04,Incarnate Word @ Stephen F. Austin,2025,141.971371868356,131.5,145.56715095676824,10.471371868355988,104.0,L,-1.0
2025-01-04,Kansas State @ TCU,2025,145.5368740499394,140.0,145.56715095676824,5.536874049939399,125.0,L,-1.0
2025-01-04,Little Rock @ Tennessee State,2025,145.27080108501008,139.5,145.56715095676824,5.770801085010078,181.0,W,0.9090909090909092
2025-01-04,Missouri State @ Bradley,2025,145.40743119722455,134.5,145.56715095676824,10.907431197224554,129.0,L,-1.0
2025-01-04,Oklahoma State @ West Virginia,2025,150.72959096316973,140.5,145.56715095676824,10.229590963169727,119.0,L,-1.0
2025-01-04,Oral Roberts @ Kansas City,2025,146.41342078901428,140.0,145.56715095676824,6.413420789014282,157.0,W,0.9090909090909092
2025-01-04,San Diego State @ Boise State,2025,143.28273432854388,136.5,145.56715095676824,6.7827343285438815,144.0,W,0.9090909090909092
2025-01-04,UCLA @ Nebraska,2025,140.62410325603992,134.5,145.56715095676824,6.124103256039916,124.0,L,-1.0
2025-01-05,Murray State @ Drake,2025,143.62744542556547,124.5,145.56715095676824,19.12744542556547,125.0,W,0.9090909090909092
2025-01-05,North Texas @ Memphis,2025,146.11817413208925,136.5,145.56715095676824,9.618174132089251,132.0,L,-1.0
2025-01-05,Quinnipiac @ Marist,2025,144.2885221297342,137.5,145.56715095676824,6.78852212973419,131.0,L,-1.0
2025-01-06,Houston Christian @ Stephen F. Austin,2025,140.04201661635028,129.5,145.56715095676824,10.542016616350281,156.0,W,0.9090909090909092
2025-01-06,Incarnate Word @ Lamar,2025,151.62566631671524,136.5,145.56715095676824,15.12566631671524,130.0,L,-1.0
2025-01-06,TCU @ Houston,2025,139.95994515830796,128.5,145.56715095676824,11.45994515830796,111.0,L,-1.0
2025-01-07,Cincinnati @ Baylor,2025,145.6831823124095,139.5,145.56715095676824,6.183182312409514,116.0,L,-1.0
2025-01-07,UIC @ Missouri State,2025,146.34672527040598,138.5,145.56715095676824,7.846725270405983,143.0,W,0.8695652173913042
2025-01-07,UNLV @ Boise State,2025,146.35378814809047,139.5,145.56715095676824,6.853788148090473,140.0,W,0.9523809523809523
2025-01-08,Arizona State @ Kansas,2025,150.78848166336334,144.5,145.56715095676824,6.288481663363342,129.0,L,-1.0
2025-01-08,Drake @ Bradley,2025,145.96528687340103,126.5,145.56715095676824,19.465286873401027,121.0,L,-1.0
2025-01-08,Kansas City @ Omaha,2025,144.3163719673318,137.5,145.56715095676824,6.816371967331804,135.0,L,-1.0
2025-01-08,Rice @ North Texas,2025,132.1148020377004,122.5,145.56715095676824,9.6148020377004,140.0,W,0.9523809523809523
2025-01-08,St. Bonaventure @ Saint Louis,2025,148.3896545890035,142.5,145.56715095676824,5.889654589003499,141.0,L,-1.0
2025-01-09,Binghamton @ Maine,2025,139.10634804596253,133.5,145.56715095676824,5.606348045962534,153.0,W,0.9090909090909092
2025-01-09,Cal State Fullerton @ UC Davis,2025,141.8969937408624,135.5,145.56715095676824,6.396993740862399,116.0,L,-1.0
2025-01-09,Oakland @ Wright State,2025,146.96144740343334,138.5,145.56715095676824,8.46144740343334,128.0,L,-1.0
2025-01-09,Texas State @ Troy,2025,141.70523625634075,136.5,145.56715095676824,5.205236256340754,147.0,W,0.9523809523809523
2025-01-09,Vermont @ UMass Lowell,2025,141.53421227617196,135.5,145.56715095676824,6.0342122761719565,130.0,L,-1.0
2025-01-09,West Georgia @ Austin Peay,2025,141.77167847056444,131.5,145.56715095676824,10.271678470564439,140.0,W,0.9090909090909092
2025-01-11,Bucknell @ American,2025,135.67903069169836,130.5,145.56715095676824,5.179030691698358,126.0,L,-1.0
2025-01-11,Cleveland State @ Youngstown State,2025,142.78612629593454,137.5,145.56715095676824,5.286126295934537,152.0,W,0.9523809523809523
2025-01-11,Evansville @ Drake,2025,144.83220594476234,119.5,145.56715095676824,25.332205944762336,103.0,L,-1.0
2025-01-11,Holy Cross @ Lafayette,2025,136.9208574479726,131.5,145.56715095676824,5.420857447972594,147.0,W,0.9090909090909092
2025-01-11,Kansas @ Cincinnati,2025,149.20939967632586,135.5,145.56715095676824,13.709399676325859,94.0,L,-1.0
2025-01-11,Long Beach State @ UC Davis,2025,151.18687161388507,136.5,145.56715095676824,14.686871613885074,157.0,W,0.9523809523809523
2025-01-11,New Mexico State @ UTEP,2025,143.79263722904614,138.5,145.56715095676824,5.292637229046136,142.0,W,0.9090909090909092
2025-01-11,Notre Dame @ Duke,2025,144.03133675064186,136.0,145.56715095676824,8.031336750641856,164.0,W,0.9090909090909092
2025-01-11,Old Dominion @ South Alabama,2025,143.22455194277592,134.5,145.56715095676824,8.724551942775918,134.0,L,-1.0
2025-01-11,Stephen F. Austin @ Lamar,2025,141.5485398123533,131.5,145.56715095676824,10.048539812353312,135.0,W,0.9090909090909092
2025-01-11,UC Irvine @ UC San Diego,2025,144.85795958382687,139.5,145.56715095676824,5.357959583826869,112.0,L,-1.0
2025-01-11,UNC Wilmington @ Hofstra,2025,139.3621258116748,133.0,145.56715095676824,6.362125811674787,129.0,L,-1.0
2025-01-11,Vermont @ Bryant,2025,144.11148361699344,139.0,145.56715095676824,5.111483616993439,126.0,L,-1.0
2025-01-11,Virginia @ Stanford,2025,131.84970317083167,124.75,145.56715095676824,7.099703170831674,153.0,W,0.8695652173913042
2025-01-11,West Georgia @ Lipscomb,2025,149.15046988113662,142.5,145.56715095676824,6.650469881136615,153.0,W,0.9523809523809523
2025-01-12,Mercyhurst @ Le Moyne,2025,141.44075504759695,136.25,145.56715095676824,5.1907550475969515,142.0,W,0.8695652173913042
2025-01-12,Nebraska @ Purdue,2025,146.4143431164777,140.5,145.56715095676824,5.91434311647771,172.0,W,0.9090909090909092
2025-01-12,Rider @ Niagara,2025,147.88193427005095,135.0,145.56715095676824,12.881934270050948,133.0,L,-1.0
2025-01-12,West Virginia @ Colorado,2025,147.82331844994013,134.5,145.56715095676824,13.323318449940132,148.0,W,0.9090909090909092
2025-01-13,Alabama A&M @ Jackson State,2025,148.68147224336263,143.5,145.56715095676824,5.181472243362634,196.0,W,0.9523809523809523
2025-01-13,Campbell @ Elon,2025,145.1286161552095,138.0,145.56715095676824,7.1286161552094995,149.0,W,0.9090909090909092
2025-01-13,Wofford @ Furman,2025,145.59751920353523,139.5,145.56715095676824,6.097519203535228,143.0,W,0.9090909090909092
2025-01-14,Air Force @ Nevada,2025,133.84045060886956,128.5,145.56715095676824,5.34045060886956,130.0,W,0.9090909090909092
2025-01-14,Evansville @ Northern Iowa,2025,143.88280763059186,132.5,145.56715095676824,11.382807630591856,129.0,L,-1.0
2025-01-14,Georgetown @ St. John's,2025,149.67390182019818,143.5,145.56715095676824,6.173901820198182,121.0,L,-1.0
2025-01-14,Wyoming @ Boise State,2025,146.8006816012848,133.0,145.56715095676824,13.800681601284793,151.0,W,0.9090909090909092
2025-01-15,Georgia @ Tennessee,2025,152.5573694737706,134.5,145.56715095676824,18.057369473770592,130.0,L,-1.0
2025-01-15,Holy Cross @ Bucknell,2025,140.936893546782,134.5,145.56715095676824,6.436893546781988,168.0,W,0.9090909090909092
2025-01-15,Illinois State @ Drake,2025,141.2057176070984,123.5,145.56715095676824,17.705717607098393,128.0,W,0.9523809523809523
2025-01-15,Murray State @ UIC,2025,145.1985053130946,139.5,145.56715095676824,5.698505313094614,190.0,W,0.8695652173913042
2025-01-15,Richmond @ St. Bonaventure,2025,136.30764439556745,128.5,145.56715095676824,7.807644395567451,112.0,L,-1.0
2025-01-15,Southern Miss @ South Alabama,2025,144.93870989904644,139.5,145.56715095676824,5.438709899046444,137.0,L,-1.0
2025-01-15,Stanford @ Wake Forest,2025,146.9317314091843,141.5,145.56715095676824,5.4317314091842945,147.0,W,0.9523809523809523
2025-01-15,Utah @ TCU,2025,151.55489068577842,143.5,145.56715095676824,8.054890685778417,138.0,L,-1.0
2025-01-15,West Virginia @ Houston,2025,140.71901460752875,125.0,145.56715095676824,15.719014607528749,124.0,L,-1.0
2025-01-16,Binghamton @ Vermont,2025,133.67714894329208,126.5,145.56715095676824,7.177148943292082,136.0,W,0.9090909090909092
2025-01-16,Elon @ Drexel,2025,141.27866931909472,133.5,145.56715095676824,7.778669319094718,119.0,L,-1.0
2025-01-16,Hofstra @ Towson,2025,129.65781132530034,124.5,145.56715095676824,5.157811325300344,125.0,W,0.8695652173913042
2025-01-16,Niagara @ Fairfield,2025,144.42897789921517,134.0,145.56715095676824,10.42897789921517,136.0,W,0.9090909090909092
2025-01-16,Utah Tech @ Seattle,2025,146.07412416787452,140.5,145.56715095676824,5.5741241678745155,144.0,W,0.9523809523809523
2025-01-17,DePaul @ Georgetown,2025,146.33175993741628,137.0,145.56715095676824,9.33175993741628,141.0,W,0.9090909090909092
2025-01-18,Arizona State @ Cincinnati,2025,146.32942122663772,136.5,145.56715095676824,9.82942122663772,127.0,L,-1.0
2025-01-18,Austin Peay @ Lipscomb,2025,145.51662991074681,137.0,145.56715095676824,8.516629910746815,148.0,W,0.9090909090909092
2025-01-18,Bradley @ Murray State,2025,143.96413631683185,136.0,145.56715095676824,7.964136316831855,135.0,L,-1.0
2025-01-18,Cal State Fullerton @ Long Beach State,2025,145.77220825522102,138.5,145.56715095676824,7.272208255221017,150.0,W,0.9090909090909092
2025-01-18,Kansas State @ Kansas,2025,149.40761241028804,139.5,145.56715095676824,9.907612410288039,158.0,W,0.9523809523809523
2025-01-18,Lamar @ McNeese,2025,144.01392302373125,136.0,145.56715095676824,8.013923023731252,139.0,W,0.9090909090909092
2025-01-18,Mercyhurst @ Wagner,2025,123.9084160308976,118.5,145.56715095676824,5.408416030897598,134.0,W,0.9090909090909092
2025-01-18,Missouri State @ Illinois State,2025,140.83030740234574,132.5,145.56715095676824,8.330307402345738,142.0,W,0.8928571428571428
2025-01-18,Rider @ Marist,2025,140.93510687072754,128.0,145.56715095676824,12.935106870727537,121.0,L,-1.0
2025-01-18,Troy @ South Alabama,2025,140.7659020959947,131.5,145.56715095676824,9.265902095994704,127.0,L,-1.0
2025-01-18,UNLV @ San Diego State,2025,138.62295871679441,133.0,145.56715095676824,5.622958716794415,144.0,W,0.9090909090909092
2025-01-18,Utah Tech @ Utah Valley,2025,145.81372950437887,140.5,145.56715095676824,5.31372950437887,176.0,W,0.9090909090909092
